gps_sow, latitude, longitude, height
391711.0,  51.711950630,  -0.210258662,  142.2362
391711.5,  51.711950621,  -0.210258669,  142.2419
391712.0,  51.711950623,  -0.210258647,  142.2357
391712.5,  51.711950620,  -0.210258640,  142.2392
391713.0,  51.711950629,  -0.210258633,  142.2479
391713.5,  51.711950606,  -0.210258619,  142.2421
391714.0,  51.711950596,  -0.210258644,  142.2395
391714.5,  51.711950592,  -0.210258624,  142.2398
391715.0,  51.711950618,  -0.210258624,  142.2399
391715.5,  51.711950600,  -0.210258660,  142.2437
391716.0,  51.711950589,  -0.210258668,  142.2469
391716.5,  51.711950598,  -0.210258635,  142.2481
391717.0,  51.711950588,  -0.210258634,  142.2466
391717.5,  51.711950594,  -0.210258675,  142.2413
391718.0,  51.711950590,  -0.210258652,  142.2413
391718.5,  51.711950594,  -0.210258655,  142.2409
391719.0,  51.711950604,  -0.210258654,  142.2501
391719.5,  51.711950609,  -0.210258670,  142.2497
391720.0,  51.711950583,  -0.210258675,  142.2464
391720.5,  51.711950596,  -0.210258671,  142.2493
391721.0,  51.711950604,  -0.210258659,  142.2563
391721.5,  51.711950596,  -0.210258654,  142.2478
391722.0,  51.711950607,  -0.210258667,  142.2417
391722.5,  51.711950594,  -0.210258617,  142.2474
391723.0,  51.711950668,  -0.210258625,  142.2540
391723.5,  51.711951186,  -0.210257913,  141.9357
391724.0,  51.711952676,  -0.210257149,  141.7818
391724.5,  51.711954220,  -0.210257350,  142.3307
391725.0,  51.711954814,  -0.210256286,  142.4936
391725.5,  51.711954947,  -0.210256279,  143.2087
391726.0,  51.711953462,  -0.210255751,  143.4313
391726.5,  51.711951632,  -0.210256554,  144.1579
391727.0,  51.711948018,  -0.210257256,  144.1305
391727.5,  51.711943307,  -0.210260119,  144.5891
391728.0,  51.711937697,  -0.210262858,  144.7270
391728.5,  51.711931813,  -0.210266162,  145.5250
391729.0,  51.711925497,  -0.210268200,  146.2393
391729.5,  51.711918600,  -0.210269774,  146.6502
391730.0,  51.711911161,  -0.210271652,  147.3321
391730.5,  51.711903138,  -0.210274568,  147.9671
391731.0,  51.711894487,  -0.210277839,  148.4371
391731.5,  51.711884938,  -0.210278869,  148.7207
391732.0,  51.711875690,  -0.210279813,  149.7233
391732.5,  51.711866467,  -0.210279663,  150.4324
391733.0,  51.711856610,  -0.210277025,  149.7391
391733.5,  51.711847464,  -0.210278739,  150.8235
391734.0,  51.711837690,  -0.210277545,  150.6032
391734.5,  51.711828403,  -0.210277591,  151.1165
391735.0,  51.711818919,  -0.210276408,  151.2251
391735.5,  51.711809590,  -0.210277165,  151.7903
391736.0,  51.711799809,  -0.210277415,  152.7762
391736.5,  51.711789499,  -0.210274182,  152.8555
391737.0,  51.711779456,  -0.210271183,  153.1170
391737.5,  51.711770158,  -0.210270995,  154.1549
391738.0,  51.711760342,  -0.210269172,  154.4339
391738.5,  51.711750408,  -0.210265525,  153.9424
391739.0,  51.711741921,  -0.210265062,  155.0367
391739.5,  51.711733866,  -0.210261720,  154.3671
391740.0,  51.711729971,  -0.210262079,  154.9893
391740.5,  51.711730794,  -0.210262030,  155.9573
391741.0,  51.711734249,  -0.210258751,  155.8508
391741.5,  51.711739170,  -0.210257940,  156.3522
391742.0,  51.711743716,  -0.210257333,  156.4118
391742.5,  51.711747315,  -0.210257557,  156.5668
391743.0,  51.711749619,  -0.210258659,  156.6186
391743.5,  51.711750674,  -0.210260241,  156.6509
391744.0,  51.711750758,  -0.210262121,  156.6186
391744.5,  51.711751156,  -0.210262928,  156.5485
391745.0,  51.711752407,  -0.210262383,  156.6146
391745.5,  51.711754074,  -0.210260119,  156.6246
391746.0,  51.711755955,  -0.210258037,  156.8542
391746.5,  51.711757645,  -0.210256837,  157.0338
391747.0,  51.711758836,  -0.210256251,  157.2716
391747.5,  51.711758363,  -0.210257015,  157.3598
391748.0,  51.711756191,  -0.210258773,  157.3054
391748.5,  51.711752977,  -0.210260678,  157.2311
391749.0,  51.711749884,  -0.210261850,  157.2339
391749.5,  51.711747496,  -0.210261673,  157.2532
391750.0,  51.711745642,  -0.210260661,  157.2911
391750.5,  51.711744253,  -0.210258764,  157.2607
391751.0,  51.711743238,  -0.210256900,  157.2463
391751.5,  51.711742833,  -0.210255463,  157.1996
391752.0,  51.711742529,  -0.210254463,  157.1871
391752.5,  51.711741953,  -0.210253746,  157.2190
391753.0,  51.711741242,  -0.210253377,  157.2215
391753.5,  51.711740415,  -0.210253078,  157.1361
391754.0,  51.711739546,  -0.210252048,  156.9953
391754.5,  51.711738895,  -0.210250525,  156.9389
391755.0,  51.711738834,  -0.210248267,  156.9849
391755.5,  51.711739222,  -0.210245606,  157.1007
391756.0,  51.711739970,  -0.210243048,  157.2351
391756.5,  51.711740474,  -0.210240934,  157.3526
391757.0,  51.711740220,  -0.210239355,  157.3158
391757.5,  51.711739603,  -0.210238482,  157.1834
391758.0,  51.711739171,  -0.210238020,  157.0879
391758.5,  51.711739202,  -0.210237141,  156.9449
391759.0,  51.711739953,  -0.210235234,  156.8735
391759.5,  51.711741003,  -0.210232980,  156.8462
391760.0,  51.711741112,  -0.210232031,  156.8271
391760.5,  51.711740826,  -0.210231896,  156.6707
391761.0,  51.711740472,  -0.210231909,  156.4451
391761.5,  51.711739830,  -0.210230949,  156.1873
391762.0,  51.711739403,  -0.210229037,  155.8641
391762.5,  51.711739444,  -0.210227160,  155.5826
391763.0,  51.711739756,  -0.210225738,  155.3477
391763.5,  51.711740128,  -0.210224701,  155.2946
391764.0,  51.711740457,  -0.210224151,  155.2922
391764.5,  51.711740349,  -0.210224254,  155.3181
391765.0,  51.711739945,  -0.210224680,  155.4474
391765.5,  51.711739277,  -0.210225570,  155.4674
391766.0,  51.711738511,  -0.210226319,  155.4298
391766.5,  51.711737834,  -0.210226801,  155.3165
391767.0,  51.711737674,  -0.210226497,  155.2334
391767.5,  51.711737949,  -0.210225361,  155.2412
391768.0,  51.711738242,  -0.210224865,  155.2639
391768.5,  51.711738575,  -0.210224620,  155.2687
391769.0,  51.711738975,  -0.210224470,  155.2577
391769.5,  51.711739520,  -0.210224376,  155.2744
391770.0,  51.711740332,  -0.210224375,  155.3003
391770.5,  51.711741315,  -0.210224529,  155.2550
391771.0,  51.711742267,  -0.210224532,  155.2386
391771.5,  51.711743193,  -0.210224358,  155.2077
391772.0,  51.711744175,  -0.210224097,  155.1854
391772.5,  51.711745121,  -0.210223878,  155.1183
391773.0,  51.711746186,  -0.210223717,  155.0489
391773.5,  51.711746882,  -0.210223719,  154.9577
391774.0,  51.711747465,  -0.210223875,  154.8948
391774.5,  51.711747823,  -0.210224046,  154.8637
391775.0,  51.711748214,  -0.210223888,  154.8450
391775.5,  51.711748745,  -0.210223522,  154.8278
391776.0,  51.711749136,  -0.210223087,  154.8509
391776.5,  51.711749488,  -0.210222551,  154.8543
391777.0,  51.711749827,  -0.210221919,  154.8271
391777.5,  51.711750389,  -0.210220832,  154.7583
391778.0,  51.711751347,  -0.210219386,  154.6969
391778.5,  51.711752554,  -0.210217584,  154.6498
391779.0,  51.711753868,  -0.210215753,  154.6105
391779.5,  51.711755342,  -0.210213984,  154.5817
391780.0,  51.711757046,  -0.210212390,  154.5312
391780.5,  51.711758969,  -0.210211195,  154.4823
391781.0,  51.711760726,  -0.210210457,  154.4108
391781.5,  51.711761944,  -0.210209739,  154.3589
391782.0,  51.711762713,  -0.210209466,  154.2718
391782.5,  51.711763021,  -0.210209520,  154.1937
391783.0,  51.711762948,  -0.210209626,  154.0307
391783.5,  51.711762998,  -0.210208926,  153.9220
391784.0,  51.711763443,  -0.210207548,  153.7918
391784.5,  51.711764273,  -0.210205894,  153.7252
391785.0,  51.711765146,  -0.210204526,  153.7072
391785.5,  51.711765835,  -0.210203534,  153.7199
391786.0,  51.711765840,  -0.210204044,  153.7361
391786.5,  51.711765235,  -0.210205910,  153.7239
391787.0,  51.711764263,  -0.210208223,  153.6602
391787.5,  51.711763378,  -0.210210032,  153.5428
391788.0,  51.711763135,  -0.210209928,  153.4614
391788.5,  51.711763422,  -0.210208808,  153.4909
391789.0,  51.711763964,  -0.210207558,  153.6153
391789.5,  51.711764897,  -0.210206760,  153.7618
391790.0,  51.711765914,  -0.210206786,  153.8963
391790.5,  51.711766384,  -0.210208465,  153.9619
391791.0,  51.711765335,  -0.210212960,  153.9537
392023.29,  51.711944394,  -0.210237020,  140.2810
392024.29,  51.711948771,  -0.210235243,  136.6345
392024.79,  51.711948123,  -0.210232074,  137.4068
392025.29,  51.711949468,  -0.210235403,  139.0248
392025.88,  51.711951901,  -0.210236106,  139.5292
392026.38,  51.711951514,  -0.210236471,  139.2077
392026.88,  51.711950859,  -0.210235811,  138.3207
392027.38,  51.711950981,  -0.210235187,  137.5711
392027.88,  51.711950983,  -0.210237725,  137.8097
392028.38,  51.711950264,  -0.210240562,  138.2838
392028.97,  51.711951492,  -0.210242937,  138.4691
392029.47,  51.711951494,  -0.210242952,  138.4747
392029.97,  51.711950770,  -0.210244392,  139.4008
392030.47,  51.711950203,  -0.210244488,  139.2843
392030.97,  51.711950517,  -0.210246044,  139.3099
392031.47,  51.711950065,  -0.210248220,  139.4560
392032.0,  51.711950388,  -0.210249486,  139.6406
392032.5,  51.711950046,  -0.210250629,  139.2904
392033.0,  51.711949954,  -0.210251424,  139.0037
392033.5,  51.711947778,  -0.210251677,  138.4159
392034.0,  51.711948239,  -0.210254056,  138.3613
392034.5,  51.711946700,  -0.210255364,  138.0999
392035.0,  51.711947052,  -0.210257468,  137.9052
392035.5,  51.711945574,  -0.210259147,  137.7918
392036.0,  51.711945582,  -0.210259152,  137.8083
392036.5,  51.711944832,  -0.210260439,  137.8301
392037.0,  51.711944617,  -0.210260979,  137.9883
392037.5,  51.711944645,  -0.210261969,  138.0369
392038.0,  51.711945045,  -0.210261779,  138.1471
392038.5,  51.711945051,  -0.210261956,  138.0892
392039.0,  51.711945023,  -0.210261899,  137.9979
392039.5,  51.711944630,  -0.210261632,  137.9648
392040.0,  51.711944118,  -0.210260455,  138.4128
392040.5,  51.711944112,  -0.210260447,  138.4101
392041.0,  51.711945710,  -0.210259701,  138.1493
392041.5,  51.711945966,  -0.210258903,  138.1568
392042.0,  51.711946409,  -0.210257522,  138.0707
392042.5,  51.711946887,  -0.210256578,  138.1061
392043.0,  51.711946978,  -0.210255714,  138.2421
392043.5,  51.711948365,  -0.210254632,  137.8616
392044.0,  51.711947790,  -0.210253859,  138.2366
392044.5,  51.711948098,  -0.210253233,  138.2098
392045.0,  51.711948332,  -0.210252351,  138.2174
392045.5,  51.711949466,  -0.210250950,  138.1889
392046.0,  51.711949436,  -0.210250972,  138.1826
392046.5,  51.711949430,  -0.210250957,  138.1799
392047.0,  51.711949453,  -0.210250981,  138.1827
392047.5,  51.711948485,  -0.210249243,  138.4841
392048.0,  51.711948431,  -0.210249101,  138.5713
392048.5,  51.711948336,  -0.210249279,  138.6212
392049.0,  51.711948111,  -0.210249487,  138.6730
392049.5,  51.711948040,  -0.210249798,  138.7306
392050.0,  51.711947638,  -0.210250342,  138.8451
392050.5,  51.711947619,  -0.210250890,  138.8760
392051.0,  51.711948012,  -0.210252308,  138.8045
392051.5,  51.711948041,  -0.210252243,  138.8146
392052.0,  51.711948069,  -0.210252210,  138.7968
392052.5,  51.711948064,  -0.210252196,  138.8104
392053.0,  51.711948047,  -0.210252165,  138.7988
392053.5,  51.711948056,  -0.210252125,  138.7756
392054.0,  51.711948262,  -0.210252182,  138.6595
392054.5,  51.711948346,  -0.210252285,  138.6526
392055.0,  51.711948325,  -0.210252230,  138.7535
392055.5,  51.711948288,  -0.210252167,  138.7453
392056.0,  51.711948232,  -0.210252220,  138.8088
392056.5,  51.711948191,  -0.210252227,  138.7876
392057.0,  51.711948164,  -0.210252228,  138.8082
392057.5,  51.711948625,  -0.210253776,  138.9665
392058.0,  51.711948750,  -0.210253836,  138.9878
392058.5,  51.711949416,  -0.210254318,  138.9197
392059.0,  51.711949386,  -0.210253945,  139.0253
392059.5,  51.711949561,  -0.210254060,  139.0176
392060.0,  51.711949880,  -0.210254047,  139.0051
392060.5,  51.711950269,  -0.210253882,  138.9734
392061.0,  51.711950839,  -0.210253626,  138.9478
392061.5,  51.711951374,  -0.210253666,  138.8921
392062.0,  51.711951766,  -0.210253600,  138.8689
392062.5,  51.711952942,  -0.210253377,  138.7183
392063.0,  51.711952924,  -0.210253405,  138.7270
392063.5,  51.711953023,  -0.210253335,  138.7084
392064.0,  51.711953016,  -0.210253300,  138.7252
392064.5,  51.711952950,  -0.210252198,  139.0401
392065.0,  51.711953687,  -0.210251931,  139.0035
392065.5,  51.711954176,  -0.210251818,  138.9643
392066.0,  51.711954568,  -0.210251893,  138.8744
392066.5,  51.711954740,  -0.210252544,  138.4351
392067.0,  51.711954659,  -0.210252564,  138.4235
392067.5,  51.711955330,  -0.210251866,  138.6202
392068.0,  51.711955666,  -0.210251854,  138.6224
392068.5,  51.711955889,  -0.210251936,  138.5351
392069.0,  51.711955896,  -0.210252107,  138.4534
392069.5,  51.711955904,  -0.210252321,  138.4228
392070.0,  51.711956171,  -0.210252208,  138.3998
392070.5,  51.711956335,  -0.210252360,  138.3496
392071.0,  51.711956258,  -0.210251174,  137.8010
392071.5,  51.711956952,  -0.210252047,  138.2180
392072.0,  51.711957242,  -0.210251814,  138.1817
392072.5,  51.711957652,  -0.210251564,  138.1519
392073.0,  51.711958107,  -0.210251243,  138.1197
392073.5,  51.711958421,  -0.210250992,  138.0871
392074.0,  51.711958629,  -0.210250837,  138.0607
392074.5,  51.711958906,  -0.210250514,  138.1050
392075.0,  51.711959241,  -0.210249959,  138.0681
392075.5,  51.711959506,  -0.210249522,  138.0810
392076.0,  51.711959735,  -0.210249051,  138.0569
392076.5,  51.711960230,  -0.210248842,  137.9709
392077.0,  51.711960823,  -0.210248216,  137.9876
392077.5,  51.711961301,  -0.210247756,  137.9764
392078.0,  51.711961796,  -0.210247258,  137.9349
392078.5,  51.711962435,  -0.210246876,  137.8274
392079.0,  51.711962885,  -0.210246598,  137.7622
392079.5,  51.711962986,  -0.210246326,  137.7872
392080.0,  51.711963142,  -0.210246036,  137.8236
392080.5,  51.711963367,  -0.210245613,  137.8243
392081.0,  51.711963501,  -0.210245289,  137.8090
392081.5,  51.711963667,  -0.210244927,  137.8294
392082.0,  51.711963813,  -0.210244796,  137.8526
392082.5,  51.711963977,  -0.210244837,  137.8429
392083.0,  51.711964148,  -0.210244772,  137.7788
392083.5,  51.711964318,  -0.210244862,  137.7298
392084.0,  51.711964497,  -0.210244689,  137.6700
392084.5,  51.711964688,  -0.210244577,  137.6492
392085.0,  51.711964873,  -0.210244563,  137.5860
392085.5,  51.711964981,  -0.210244669,  137.5108
392086.0,  51.711965222,  -0.210244817,  137.4514
392086.5,  51.711965384,  -0.210244934,  137.3885
392087.0,  51.711965655,  -0.210245038,  137.3099
392087.5,  51.711965899,  -0.210245097,  137.2355
392088.0,  51.711966014,  -0.210245187,  137.1689
392088.5,  51.711966065,  -0.210245333,  137.1013
392089.0,  51.711966129,  -0.210245366,  137.0718
392089.5,  51.711966236,  -0.210245369,  137.1114
392090.0,  51.711966099,  -0.210245502,  137.1458
392090.5,  51.711965997,  -0.210245479,  137.1900
392091.0,  51.711966035,  -0.210245586,  137.1641
392091.5,  51.711966000,  -0.210245691,  137.1731
392092.0,  51.711966073,  -0.210245679,  137.1815
392092.5,  51.711966142,  -0.210245666,  137.2045
392093.0,  51.711966213,  -0.210245560,  137.2455
392093.5,  51.711966190,  -0.210245586,  137.2422
392094.0,  51.711966214,  -0.210245511,  137.2369
392094.5,  51.711966405,  -0.210245399,  137.2264
392095.0,  51.711966658,  -0.210245176,  137.2200
392095.5,  51.711966883,  -0.210245079,  137.1897
392096.0,  51.711967174,  -0.210244959,  137.2212
392096.5,  51.711967337,  -0.210244751,  137.2683
392097.0,  51.711967455,  -0.210244601,  137.2926
392097.5,  51.711967528,  -0.210244264,  137.3603
392098.0,  51.711967643,  -0.210243984,  137.3922
392098.5,  51.711967835,  -0.210243840,  137.3810
392099.0,  51.711968023,  -0.210243617,  137.3939
392099.5,  51.711968198,  -0.210243523,  137.3583
392100.0,  51.711968400,  -0.210243471,  137.3152
392100.5,  51.711968575,  -0.210243357,  137.2473
392101.0,  51.711968810,  -0.210243287,  137.2455
392101.5,  51.711969050,  -0.210243237,  137.2061
392102.0,  51.711969375,  -0.210243094,  137.1436
392102.5,  51.711969729,  -0.210242954,  137.0520
392103.0,  51.711970259,  -0.210243017,  136.9669
392103.5,  51.711970668,  -0.210243051,  136.8601
392104.0,  51.711970895,  -0.210243199,  136.8189
392104.5,  51.711971364,  -0.210243267,  136.6998
392105.0,  51.711971716,  -0.210243405,  136.5872
392105.5,  51.711972126,  -0.210243395,  136.5550
392106.0,  51.711972507,  -0.210243453,  136.4788
392106.5,  51.711972896,  -0.210243459,  136.3802
392107.0,  51.711973156,  -0.210243422,  136.3105
392107.5,  51.711973510,  -0.210243300,  136.2416
392108.0,  51.711973717,  -0.210243263,  136.1805
392108.5,  51.711973931,  -0.210243216,  136.1593
392109.0,  51.711974079,  -0.210243076,  136.1777
392109.5,  51.711974186,  -0.210243118,  136.1688
392110.0,  51.711974412,  -0.210242960,  136.1576
392110.5,  51.711975129,  -0.210242508,  135.6048
392111.0,  51.711975108,  -0.210242494,  135.6207
392111.5,  51.711975106,  -0.210242558,  135.6231
392112.0,  51.711975154,  -0.210242536,  135.6080
392112.5,  51.711975122,  -0.210242468,  136.1076
392113.0,  51.711975372,  -0.210242317,  136.0638
392113.5,  51.711975605,  -0.210242101,  136.0930
392114.0,  51.711975485,  -0.210241741,  136.1296
392114.5,  51.711975654,  -0.210241770,  136.1078
392115.0,  51.711975769,  -0.210241653,  136.1408
392115.5,  51.711975762,  -0.210241571,  136.1147
392116.0,  51.711975810,  -0.210241558,  136.1203
392116.5,  51.711975829,  -0.210241534,  136.1048
392117.0,  51.711975826,  -0.210241659,  136.0996
392117.5,  51.711975666,  -0.210241600,  136.1312
392118.0,  51.711975920,  -0.210241446,  136.0087
392118.5,  51.711975862,  -0.210241453,  136.0022
392119.0,  51.711975826,  -0.210242106,  136.2703
392125.5,  51.711993489,  -0.210205245,  138.8407
392137.0,  51.711976559,  -0.210183007,  144.5004
392137.5,  51.711977033,  -0.210182859,  144.4013
392138.0,  51.711974564,  -0.210188738,  143.1959
392138.5,  51.711975490,  -0.210186309,  143.9605
392139.0,  51.711974989,  -0.210189298,  143.5067
392139.5,  51.711975431,  -0.210188456,  143.9016
392140.0,  51.711975533,  -0.210188302,  144.1510
392140.5,  51.711975299,  -0.210189473,  143.9417
392141.0,  51.711975205,  -0.210189856,  143.8943
392141.5,  51.711973771,  -0.210190302,  143.6917
392142.0,  51.711973743,  -0.210190279,  143.6868
392142.5,  51.711973760,  -0.210190289,  143.6916
392143.0,  51.711973748,  -0.210190254,  143.6799
392143.5,  51.711973759,  -0.210190236,  143.6827
392144.0,  51.711973708,  -0.210191484,  143.4897
392144.5,  51.711973980,  -0.210191494,  143.4065
392145.0,  51.711973297,  -0.210192502,  143.2923
392145.5,  51.711972817,  -0.210194010,  143.1494
392146.0,  51.711972670,  -0.210194777,  143.1188
392146.5,  51.711972936,  -0.210195115,  143.1159
392147.0,  51.711972748,  -0.210195115,  143.2754
392147.5,  51.711972914,  -0.210195401,  143.3138
392148.0,  51.711972950,  -0.210195487,  143.3781
392148.5,  51.711972966,  -0.210195877,  143.2933
392149.0,  51.711972910,  -0.210195979,  143.2133
392149.5,  51.711972486,  -0.210196570,  143.1675
392150.0,  51.711972603,  -0.210196405,  143.1378
392150.5,  51.711972690,  -0.210196317,  143.1988
392151.0,  51.711972501,  -0.210196523,  143.2296
392151.5,  51.711972331,  -0.210196650,  143.2544
392152.0,  51.711972199,  -0.210196625,  143.2675
392152.5,  51.711971860,  -0.210196692,  143.2841
392153.0,  51.711971872,  -0.210196497,  143.3682
392153.5,  51.711971729,  -0.210196342,  143.3450
392154.0,  51.711971365,  -0.210196251,  143.3550
392154.5,  51.711971082,  -0.210195937,  143.3509
392155.0,  51.711970718,  -0.210196074,  143.3775
392155.5,  51.711970468,  -0.210196178,  143.4586
392156.0,  51.711970236,  -0.210196365,  143.4796
392156.5,  51.711969845,  -0.210196409,  143.4852
392157.0,  51.711969572,  -0.210196341,  143.4974
392157.5,  51.711969156,  -0.210196525,  143.5222
392158.0,  51.711968851,  -0.210197071,  143.4828
392158.5,  51.711968508,  -0.210197081,  143.4553
392159.0,  51.711968029,  -0.210197586,  143.3634
392159.5,  51.711967726,  -0.210197755,  143.3272
392160.0,  51.711967365,  -0.210197852,  143.2659
392160.5,  51.711967051,  -0.210197754,  143.2249
392161.0,  51.711966857,  -0.210197806,  143.1916
392161.5,  51.711966584,  -0.210198199,  143.1234
392162.0,  51.711966554,  -0.210198061,  143.1062
392162.5,  51.711966507,  -0.210198178,  143.0822
392163.0,  51.711966487,  -0.210197950,  143.0155
392163.5,  51.711966396,  -0.210198240,  142.9824
392164.0,  51.711966314,  -0.210198235,  142.9248
392164.5,  51.711966231,  -0.210197988,  142.9195
392165.0,  51.711966189,  -0.210197720,  142.9019
392165.5,  51.711966093,  -0.210197678,  142.8953
392166.0,  51.711966081,  -0.210197380,  142.9231
392166.5,  51.711965968,  -0.210197088,  142.8359
392167.0,  51.711965952,  -0.210196915,  142.8787
392167.5,  51.711965849,  -0.210196939,  142.8531
392168.0,  51.711965762,  -0.210196979,  142.8605
392168.5,  51.711965872,  -0.210196902,  142.8315
392169.0,  51.711965887,  -0.210196761,  142.8482
392169.5,  51.711966019,  -0.210196649,  142.8277
392170.0,  51.711966165,  -0.210196636,  142.8013
392170.5,  51.711966989,  -0.210196197,  143.0743
392171.0,  51.711966986,  -0.210196150,  143.0553
392171.5,  51.711966983,  -0.210196190,  143.0686
392172.0,  51.711966980,  -0.210196155,  143.0563
392172.5,  51.711966955,  -0.210196171,  143.0613
392173.0,  51.711966984,  -0.210196187,  143.0827
392173.5,  51.711966972,  -0.210196141,  143.0538
392174.0,  51.711966412,  -0.210196780,  142.6748
392174.5,  51.711966385,  -0.210196863,  142.6161
392175.0,  51.711966437,  -0.210197004,  142.6609
392175.5,  51.711966389,  -0.210197124,  142.5852
392176.0,  51.711966310,  -0.210197156,  142.5583
392176.5,  51.711966380,  -0.210197094,  142.5103
392177.0,  51.711966317,  -0.210197008,  142.5376
392177.5,  51.711966254,  -0.210197217,  142.5185
392178.0,  51.711966080,  -0.210197188,  142.4898
392178.5,  51.711965985,  -0.210197062,  142.5356
392179.0,  51.711965975,  -0.210196987,  142.5334
392179.5,  51.711965915,  -0.210196693,  142.5429
392180.0,  51.711965899,  -0.210196642,  142.5420
392180.5,  51.711965959,  -0.210196588,  142.5446
392181.0,  51.711965976,  -0.210196616,  142.5415
392181.5,  51.711965828,  -0.210196486,  142.5340
392182.0,  51.711965804,  -0.210196480,  142.5939
392182.5,  51.711965771,  -0.210196340,  142.5527
392183.0,  51.711965861,  -0.210196325,  142.5392
392183.5,  51.711965963,  -0.210196270,  142.5031
392184.0,  51.711965984,  -0.210196292,  142.5384
392184.5,  51.711966017,  -0.210196191,  142.4648
392185.0,  51.711966041,  -0.210196298,  142.5475
392185.5,  51.711965712,  -0.210195521,  142.0831
392186.0,  51.711965702,  -0.210195915,  142.1425
392186.5,  51.711966071,  -0.210196721,  142.4531
392187.0,  51.711965950,  -0.210197137,  142.4323
392187.5,  51.711965969,  -0.210197518,  142.4569
392188.0,  51.711965932,  -0.210197706,  142.4349
392188.5,  51.711965937,  -0.210198025,  142.3649
392189.0,  51.711965823,  -0.210198218,  142.3394
392189.5,  51.711965787,  -0.210198414,  142.3050
392190.0,  51.711965629,  -0.210198667,  142.2840
392190.5,  51.711965495,  -0.210198817,  142.2416
392191.0,  51.711965477,  -0.210198907,  142.2210
392191.5,  51.711965532,  -0.210199026,  142.1676
392192.0,  51.711965513,  -0.210199262,  142.1241
392192.5,  51.711965477,  -0.210199724,  142.1177
392193.0,  51.711965317,  -0.210199962,  142.0674
392193.5,  51.711965146,  -0.210200346,  142.0508
392194.0,  51.711964971,  -0.210200715,  142.0344
392194.5,  51.711964892,  -0.210200873,  142.0199
392195.0,  51.711964865,  -0.210201081,  142.0084
392195.5,  51.711964874,  -0.210201175,  142.0381
392196.0,  51.711964881,  -0.210201210,  142.0062
392196.5,  51.711964968,  -0.210201536,  142.0158
392197.0,  51.711964967,  -0.210201607,  141.9948
392197.5,  51.711965131,  -0.210201706,  141.9296
392198.0,  51.711965127,  -0.210201938,  141.9233
392198.5,  51.711965150,  -0.210202078,  141.8997
392199.0,  51.711965188,  -0.210202175,  141.8880
392199.5,  51.711965256,  -0.210202465,  141.9091
392200.0,  51.711965277,  -0.210202454,  141.8468
392200.5,  51.711965317,  -0.210202461,  141.8758
392201.0,  51.711965267,  -0.210202443,  141.7912
392201.5,  51.711965275,  -0.210202532,  141.8183
392202.0,  51.711965301,  -0.210202355,  141.7583
392202.5,  51.711965397,  -0.210202200,  141.7052
392203.0,  51.711965386,  -0.210202116,  141.7027
392203.5,  51.711965396,  -0.210202142,  141.6927
392204.0,  51.711965430,  -0.210202173,  141.6714
392204.5,  51.711965479,  -0.210202228,  141.6907
392205.0,  51.711965511,  -0.210202200,  141.6965
392205.5,  51.711965574,  -0.210202180,  141.7198
392206.0,  51.711965516,  -0.210202012,  141.6497
392206.5,  51.711965564,  -0.210201873,  141.6574
392207.0,  51.711965572,  -0.210201897,  141.5819
392207.5,  51.711965581,  -0.210201817,  141.5516
392208.0,  51.711965594,  -0.210201842,  141.5162
392208.5,  51.711965666,  -0.210201860,  141.5273
392209.0,  51.711965689,  -0.210201819,  141.5217
392209.5,  51.711965661,  -0.210201728,  141.5025
392210.0,  51.711965618,  -0.210201756,  141.4459
392210.5,  51.711965679,  -0.210201842,  141.4569
392211.0,  51.711965699,  -0.210201847,  141.3731
392211.5,  51.711965707,  -0.210201900,  141.3637
392212.0,  51.711965793,  -0.210201961,  141.3359
392212.5,  51.711965835,  -0.210202031,  141.3023
392213.0,  51.711965842,  -0.210201979,  141.2801
392213.5,  51.711965870,  -0.210203364,  141.1217
392214.0,  51.711965860,  -0.210203358,  141.0969
392214.5,  51.711965833,  -0.210203285,  141.0880
392215.0,  51.711965854,  -0.210203340,  141.0918
392215.5,  51.711965856,  -0.210203323,  141.1014
392216.0,  51.711965843,  -0.210203344,  141.1076
392216.5,  51.711965853,  -0.210203348,  141.1054
392217.0,  51.711965873,  -0.210203358,  141.1244
392217.5,  51.711965862,  -0.210203325,  141.1100
392218.0,  51.711965885,  -0.210203381,  141.1328
392218.5,  51.711965865,  -0.210203343,  141.1101
392219.0,  51.711965868,  -0.210203337,  141.1152
392219.5,  51.711965874,  -0.210203350,  141.1112
392220.0,  51.711965860,  -0.210203341,  141.1192
392220.5,  51.711965166,  -0.210203186,  141.1757
392221.0,  51.711965163,  -0.210203361,  141.2067
392221.5,  51.711965098,  -0.210203382,  141.2145
392222.0,  51.711965021,  -0.210203452,  141.2208
392222.5,  51.711965042,  -0.210203484,  141.2094
392223.0,  51.711965099,  -0.210203593,  141.1944
392223.5,  51.711965147,  -0.210203493,  141.1893
392224.0,  51.711965834,  -0.210203294,  141.1086
392224.5,  51.711965831,  -0.210203279,  141.0809
392225.0,  51.711965832,  -0.210203277,  141.0961
392225.5,  51.711965847,  -0.210203306,  141.1158
392226.0,  51.711965833,  -0.210203280,  141.0955
392226.5,  51.711965819,  -0.210203271,  141.0817
392227.0,  51.711965830,  -0.210203302,  141.1144
392227.5,  51.711965833,  -0.210203301,  141.1187
392228.0,  51.711965817,  -0.210203283,  141.1119
392228.5,  51.711965827,  -0.210203313,  141.1062
