gps_sow, latitude, longitude, height
391716.0,  51.711978967,  -0.210176409,  139.5477
391716.5,  51.711978990,  -0.210176395,  139.5448
391717.0,  51.711978982,  -0.210176354,  139.5436
391717.5,  51.711978991,  -0.210176315,  139.5381
391718.0,  51.711979017,  -0.210176279,  139.5350
391718.5,  51.711979025,  -0.210176282,  139.5375
391719.0,  51.711979009,  -0.210176290,  139.5287
391719.5,  51.711979005,  -0.210176266,  139.5349
391720.0,  51.711979027,  -0.210176221,  139.5215
391720.5,  51.711979013,  -0.210176215,  139.5157
391721.0,  51.711979016,  -0.210176231,  139.5213
391721.5,  51.711978998,  -0.210176254,  139.5231
391722.0,  51.711978998,  -0.210176238,  139.5180
391722.5,  51.711978997,  -0.210176255,  139.5147
391723.0,  51.711978993,  -0.210176248,  139.5083
391723.5,  51.711978968,  -0.210176308,  139.5113
391724.0,  51.711978948,  -0.210176333,  139.5027
391731.5,  51.711980080,  -0.210176207,  143.8634
391732.0,  51.711980171,  -0.210183307,  143.8353
391732.5,  51.711974336,  -0.210187121,  144.6821
391733.0,  51.711972385,  -0.210198341,  144.6857
391733.5,  51.711970004,  -0.210204367,  145.3622
391734.0,  51.711969559,  -0.210209108,  145.9486
391734.5,  51.711965592,  -0.210210593,  146.9658
391735.0,  51.711960157,  -0.210212316,  147.8714
391735.5,  51.711955691,  -0.210214023,  148.4189
391736.0,  51.711952453,  -0.210213601,  149.2719
391736.5,  51.711948904,  -0.210212166,  150.0552
391737.0,  51.711944909,  -0.210210247,  150.7490
391737.5,  51.711942519,  -0.210208082,  151.3738
391738.0,  51.711941681,  -0.210209256,  151.8682
391738.5,  51.711941749,  -0.210211021,  152.4458
391739.0,  51.711941204,  -0.210210012,  152.8835
391739.5,  51.711941725,  -0.210209689,  152.9685
391740.0,  51.711942086,  -0.210208706,  153.2836
391740.5,  51.711940657,  -0.210207196,  154.0302
391741.0,  51.711938694,  -0.210208921,  154.4536
391741.5,  51.711936049,  -0.210208466,  154.9445
391742.0,  51.711930954,  -0.210206814,  155.5066
391742.5,  51.711926514,  -0.210204395,  156.1865
391743.0,  51.711923538,  -0.210202019,  156.8285
391743.5,  51.711918394,  -0.210201458,  157.1140
391744.0,  51.711912591,  -0.210202885,  157.2279
391744.5,  51.711908111,  -0.210203233,  157.3871
391745.0,  51.711905656,  -0.210202443,  157.5625
391745.5,  51.711905032,  -0.210204624,  157.7794
391746.0,  51.711905774,  -0.210209513,  157.9290
391746.5,  51.711902653,  -0.210211294,  158.0896
391747.0,  51.711896030,  -0.210211255,  157.9906
