gps_sow,  rssi, ber
392350.0600,  -58, 0.0
392350.3100,  -58, 0.0
392350.3200,  -58, 0.0
392350.5600,  -62, 0.0
392350.8200,  -62, 0.0
392350.8300,  -64, 0.0
392350.8500,  -64, 0.0
392351.0800,  -62, 0.0
392351.3200,  -63, 0.0
392351.5700,  -65, 0.0
392351.8200,  -69, 0.0
392352.0700,  -71, 0.0
392352.3500,  -72, 0.0
392352.5700,  -77, 0.0
392352.5800,  -75, 0.0
392352.5810,  -77, 0.0
392352.5900,  -79, 0.0
392352.8200,  -71, 0.0
392352.8300,  -72, 0.0
392353.0800,  -71, 0.0
392353.3200,  -71, 0.0
392353.5800,  -72, 0.0
392353.5900,  -73, 0.0
392353.6100,  -73, 0.0
392353.8200,  -68, 0.0
392354.0800,  -68, 0.0
392354.8100,  -65, 0.0
392354.8300,  -61, 0.0
392354.8400,  -63, 0.0
392354.8800,  -61, 0.0
392355.0700,  -63, 0.0
392355.3400,  -62, 0.0
392355.3500,  -62, 0.0
392355.5800,  -63, 0.0
392355.8300,  -62, 0.0
392356.0800,  -60, 0.0
392356.3300,  -61, 0.0
392356.3400,  -63, 0.0
392356.3500,  -61, 0.0
392356.5800,  -60, 0.0
392356.8300,  -65, 0.0
392357.0900,  -62, 0.0
392357.3300,  -62, 0.0
392357.5800,  -69, 0.0
392357.8300,  -62, 0.0
392358.0900,  -61, 0.0
392358.1000,  -63, 0.0
392358.3400,  -64, 0.0
392358.5900,  -63, 0.0
392358.8400,  -66, 0.0
392359.0900,  -66, 0.0
392359.3400,  -66, 0.0
392359.3410,  -64, 0.0
392359.5900,  -61, 0.0
392359.6100,  -62, 0.0
392359.8400,  -60, 0.0
392360.0900,  -62, 0.0
392360.3400,  -63, 0.0
392360.5900,  -64, 0.0
392360.6100,  -62, 0.0
392360.6200,  -61, 0.0
392360.8400,  -63, 0.0
392361.0900,  -65, 0.0
392361.3400,  -64, 0.0
392361.3500,  -65, 0.0
392361.3510,  -65, 0.0
392361.3600,  -65, 0.0
392361.5900,  -64, 0.0
392361.8400,  -66, 0.0
392362.1200,  -62, 0.0
392362.3500,  -62, 0.0
392362.6000,  -62, 0.0
392362.8500,  -66, 0.0
392363.1000,  -66, 0.0
392363.3400,  -67, 0.0
392363.3500,  -68, 0.0
392363.4100,  -66, 0.0
392363.6100,  -62, 0.0
392363.8500,  -62, 0.0
392364.1000,  -65, 0.0
392364.3500,  -66, 0.0
392364.6000,  -67, 0.0
392364.6200,  -67, 0.0
392364.6400,  -66, 0.0
392364.6500,  -62, 0.0
392364.8500,  -64, 0.0
392365.1000,  -61, 0.0
392365.3600,  -62, 0.0
392365.6000,  -64, 0.0
392365.8500,  -64, 0.0
392366.1100,  -65, 0.0
392366.3500,  -62, 0.0
392366.6200,  -64, 0.0
392366.6210,  -64, 0.0
392366.6300,  -64, 0.0
392366.8600,  -63, 0.0
392367.1000,  -64, 0.0
392367.3600,  -63, 0.0
392367.3800,  -62, 0.0
392367.6300,  -62, 0.0
392367.8600,  -65, 0.0
392368.1100,  -67, 0.0
392368.3600,  -65, 0.0
392368.6200,  -65, 0.0
392368.8600,  -61, 0.0
392369.1100,  -59, 0.0
392369.3600,  -62, 0.0
392369.6400,  -67, 0.0
392369.6600,  -66, 0.0
392369.8600,  -60, 0.0
392370.1100,  -60, 0.0
392370.3700,  -64, 0.0
392370.6200,  -51, 0.0
392370.6500,  -51, 0.0
392370.8700,  -53, 0.0
392371.1200,  -51, 0.0
392371.3700,  -54, 0.0
392371.6200,  -54, 0.0
392371.8700,  -52, 0.0
392372.1200,  -55, 0.0
392372.3700,  -60, 0.0
392372.3800,  -60, 0.0
392372.3810,  -60, 0.0
392372.3900,  -59, 0.0
392372.6300,  -59, 0.0
392372.8700,  -60, 0.0
392373.1200,  -56, 0.0
392373.3700,  -55, 0.0
392373.6300,  -58, 0.0
392373.8800,  -59, 0.0
392374.1300,  -61, 0.0
392374.3700,  -61, 0.0
392374.6300,  -61, 0.0
392374.8900,  -62, 0.0
392374.9100,  -64, 0.0
392375.1300,  -63, 0.0
392375.3800,  -64, 0.0
392375.6300,  -63, 0.0
392375.8800,  -63, 0.0
392375.9400,  -63, 0.0
392376.1300,  -60, 0.0
392376.3800,  -59, 0.0
392376.6400,  -65, 0.0
392376.8800,  -60, 0.0
392377.1300,  -62, 0.0
392377.3800,  -64, 0.0
392377.6400,  -64, 0.0
392377.8900,  -66, 0.0
392378.1400,  -71, 0.0
392378.3900,  -80, 0.0
392378.4000,  -80, 0.0
392378.4100,  -75, 0.0
392378.6400,  -80, 0.0
392378.8900,  -79, 0.0
392379.2000,  -86, 0.0
392379.3900,  -80, 0.0
392379.4000,  -74, 0.0
392379.6400,  -80, 0.0
392379.8900,  -77, 0.0
392380.1400,  -70, 0.0
392380.3900,  -67, 0.0
392380.4000,  -69, 0.0
392380.6400,  -69, 0.0
392380.9000,  -69, 0.0
392380.9300,  -68, 0.0
392381.1500,  -69, 0.0
392381.1600,  -69, 0.0
392381.4200,  -67, 0.0
392381.6400,  -68, 0.0
392381.8900,  -68, 0.0
392382.1500,  -67, 0.0
392382.4200,  -70, 0.0
392382.6400,  -68, 0.0
392382.6600,  -68, 0.0
392382.6800,  -70, 0.0
392382.9100,  -69, 0.0
392382.9200,  -69, 0.0
392382.9300,  -71, 0.0
392383.1500,  -70, 0.0
392383.4000,  -69, 0.0
392383.6500,  -68, 0.0
392383.6600,  -67, 0.0
392383.9000,  -68, 0.0
392384.1500,  -68, 0.0
392384.4000,  -66, 0.0
392384.6500,  -67, 0.0
392384.9100,  -73, 0.0
392385.1600,  -68, 0.0
392385.1610,  -69, 0.0
392385.4000,  -74, 0.0
392385.6500,  -74, 0.0
392385.6600,  -74, 0.0
392385.9000,  -74, 0.0
392385.9200,  -74, 0.0
392386.1600,  -84, 0.0
392386.1700,  -82, 0.0
392386.4100,  -74, 0.0
392386.6500,  -77, 0.0
392386.9100,  -85, 0.0
392387.1600,  -81, 0.0
392387.4100,  -74, 0.0
392387.6600,  -73, 0.0
392387.9100,  -77, 0.0
392388.1700,  -74, 0.0
392388.4100,  -76, 0.0
392388.7400,  -71, 0.0
392388.9300,  -72, 0.0
392389.1800,  -72, 0.0
392389.4200,  -77, 0.0
392389.6700,  -69, 0.0
392389.6800,  -72, 0.0
392389.9200,  -71, 0.0
392390.1700,  -72, 0.0
392390.4200,  -69, 0.0
392390.4300,  -69, 0.0
392390.4500,  -69, 0.0
392390.6700,  -70, 0.0
392390.9200,  -71, 0.0
392391.1700,  -68, 0.0
392391.4200,  -66, 0.0
392391.6700,  -64, 0.0
392391.6800,  -66, 0.0
392391.7000,  -64, 0.0
392391.9200,  -64, 0.0
392392.1800,  -63, 0.0
392392.4200,  -62, 0.0
392392.6700,  -63, 0.0
392392.9200,  -62, 0.0
392393.1800,  -61, 0.0
392393.2000,  -64, 0.0
392393.2200,  -62, 0.0
392393.4300,  -59, 0.0
392393.6800,  -63, 0.0
392393.6810,  -60, 0.0
392393.9200,  -63, 0.0
392394.1800,  -66, 0.0
392394.4300,  -75, 0.0
392394.6900,  -72, 0.0
392394.7100,  -70, 0.0
392394.9300,  -64, 0.0
392395.1800,  -62, 0.0
392395.4300,  -63, 0.0
392395.4400,  -62, 0.0
392395.6800,  -59, 0.0
392395.6900,  -63, 0.0
392395.7100,  -61, 0.0
392395.7300,  -63, 0.0
392395.9300,  -61, 0.0
392396.1800,  -60, 0.0
392396.4400,  -65, 0.0
392396.6900,  -64, 0.0
392396.7000,  -62, 0.0
392396.9300,  -60, 0.0
392397.1900,  -61, 0.0
392397.4300,  -63, 0.0
392397.4400,  -65, 0.0
392397.4500,  -62, 0.0
392397.6900,  -62, 0.0
392397.9400,  -62, 0.0
392398.2000,  -63, 0.0
392398.2200,  -65, 0.0
392398.6900,  -65, 0.0
392398.9400,  -61, 0.0
392399.1900,  -65, 0.0
392399.2100,  -63, 0.0
392399.4400,  -65, 0.0
392399.6900,  -66, 0.0
392399.7100,  -66, 0.0
392399.9400,  -69, 0.0
392400.1900,  -69, 0.0
392400.4500,  -68, 0.0
392400.7100,  -68, 0.0
392400.9500,  -70, 0.0
392400.9600,  -70, 0.0
392401.2000,  -70, 0.0
392401.4500,  -71, 0.0
392401.7000,  -72, 0.0
392401.7100,  -72, 0.0
392401.9500,  -71, 0.0
392402.2100,  -72, 0.0
392402.2300,  -72, 0.0
392402.4500,  -71, 0.0
392402.4600,  -72, 0.0
392402.4610,  -73, 0.0
392402.4700,  -73, 0.0
392402.7000,  -80, 0.0
392402.7500,  -83, 0.0
392402.9500,  -78, 0.0
392403.2100,  -70, 0.0
392403.4500,  -74, 0.0
392403.7000,  -73, 0.0
392403.9600,  -75, 0.0
392404.2000,  -77, 0.0
392404.4600,  -68, 0.0
392404.7100,  -64, 0.0
392404.9600,  -61, 0.0
392405.2100,  -61, 0.0
392405.4600,  -61, 0.0
392405.7100,  -62, 0.0
392405.9600,  -62, 0.0
392406.2100,  -67, 0.0
392406.4600,  -65, 0.0
392406.7100,  -65, 0.0
392406.9600,  -77, 0.0
392406.9700,  -79, 0.0
392407.0000,  -76, 0.0
392407.2100,  -74, 0.0
392407.4600,  -78, 0.0
392407.7100,  -75, 0.0
392407.9700,  -72, 0.0
392408.2500,  -73, 0.0
392408.4700,  -71, 0.0
392408.7100,  -67, 0.0
392408.9700,  -64, 0.0
392409.4700,  -67, 0.0
392409.4800,  -67, 0.0
392409.4900,  -66, 0.0
392409.7200,  -64, 0.0
392409.9700,  -63, 0.0
392410.2200,  -64, 0.0
392410.4700,  -61, 0.0
392410.7200,  -64, 0.0
392410.9700,  -66, 0.0
392411.2300,  -59, 0.0
392411.4700,  -62, 0.0
392411.7300,  -68, 0.0
392411.9800,  -63, 0.0
392411.9810,  -65, 0.0
392411.9900,  -65, 0.0
392412.2300,  -66, 0.0
392412.4800,  -63, 0.0
392412.7300,  -61, 0.0
392412.9800,  -62, 0.0
392413.2300,  -66, 0.0
392413.4800,  -62, 0.0
392413.7300,  -63, 0.0
392413.9800,  -63, 0.0
392414.2300,  -64, 0.0
392414.4800,  -70, 0.0
392414.4900,  -68, 0.0
392414.7300,  -76, 0.0
392414.9800,  -81, 0.0
392414.9900,  -81, 0.0
392415.0000,  -80, 0.0
392415.2300,  -78, 0.0
392415.5000,  -73, 0.0
392415.5400,  -70, 0.0
392415.7400,  -76, 0.0
392415.9900,  -80, 0.0
392416.2400,  -72, 0.0
392416.4900,  -71, 0.0
392416.5000,  -68, 0.0
392416.5200,  -68, 0.0
392416.7400,  -63, 0.0
392416.9900,  -62, 0.0
392417.2400,  -61, 0.0
392417.4900,  -62, 0.0
392417.7400,  -65, 0.0
392417.7800,  -63, 0.0
392417.9900,  -72, 0.0
392418.2500,  -68, 0.0
392418.5000,  -69, 0.0
392418.7400,  -65, 0.0
392418.7700,  -65, 0.0
392419.0000,  -62, 0.0
392419.2500,  -67, 0.0
392419.4900,  -69, 0.0
392419.7500,  -72, 0.0
392420.0000,  -70, 0.0
392420.2400,  -85, 0.0
392420.5000,  -76, 0.0
392420.5100,  -74, 0.0
392420.5400,  -75, 0.0
392420.7500,  -66, 0.0
392421.0000,  -61, 0.0
392421.2500,  -63, 0.0
392421.5000,  -60, 0.0
392421.7600,  -61, 0.0
392422.0000,  -61, 0.0
392422.2600,  -62, 0.0
392422.2700,  -63, 0.0
392422.2900,  -62, 0.0
392422.5000,  -64, 0.0
392422.7600,  -64, 0.0
392423.0100,  -65, 0.0
392423.2600,  -72, 0.0
392423.5100,  -66, 0.0
392423.7600,  -75, 0.0
392424.0100,  -67, 0.0
392424.0110,  -67, 0.0
392424.2900,  -73, 0.0
392424.5100,  -73, 0.0
392424.7600,  -81, 0.0
392425.0100,  -74, 0.0
392425.0200,  -76, 0.0
392425.0210,  -74, 0.0
392425.2700,  -77, 0.0
392425.5100,  -76, 0.0
392425.7700,  -76, 0.0
392426.0100,  -74, 0.0
392426.2700,  -80, 0.0
392426.5100,  -77, 0.0
392426.5200,  -77, 0.0
392426.5300,  -76, 0.0
392426.7600,  -77, 0.0
392426.7700,  -78, 0.0
392427.0200,  -80, 0.0
392427.2700,  -75, 0.0
392427.5300,  -78, 0.0
392427.7700,  -75, 0.0
392428.0300,  -76, 0.0
392428.2800,  -71, 0.0
392428.5400,  -78, 0.0
392428.7700,  -80, 0.0
392429.0200,  -77, 0.0
392429.2700,  -83, 0.0
392429.5200,  -77, 0.0
392429.5300,  -78, 0.0
392429.7700,  -76, 0.0
392430.0300,  -83, 0.0
392430.0500,  -86, 0.0
392430.2700,  -77, 0.0
392430.5900,  -76, 0.0
392430.7800,  -83, 0.0
392430.7900,  -80, 0.0
392430.8000,  -81, 0.0
392430.8010,  -81, 0.0
392431.0200,  -76, 0.0
392431.0300,  -75, 0.0
392431.0400,  -78, 0.0
392431.2800,  -74, 0.0
392431.5300,  -71, 0.0
392431.7800,  -71, 0.0
392431.8100,  -73, 0.0
392431.8500,  -70, 0.0
392432.0400,  -71, 0.0
392432.2800,  -72, 0.0
392432.5300,  -69, 0.0
392432.5400,  -68, 0.0
392432.5700,  -70, 0.0
392432.8100,  -68, 0.0
392433.0300,  -66, 0.0
392433.2800,  -63, 0.0
392433.5300,  -64, 0.0
392433.5400,  -64, 0.0
392433.5500,  -63, 0.0
392433.7800,  -63, 0.0
392434.0300,  -64, 0.0
392434.2900,  -72, 0.0
392434.5400,  -67, 0.0
392434.7900,  -67, 0.0
392435.0400,  -70, 0.0
392435.2900,  -79, 0.0
392435.5400,  -84, 0.0
392435.7900,  -81, 0.0
392436.0500,  -81, 0.0
392436.3000,  -80, 0.0
392436.5400,  -85, 0.0
392436.5500,  -87, 0.0
392436.8000,  -81, 0.0
392437.3000,  -73, 0.0
392437.5500,  -75, 0.0
392437.7900,  -77, 0.0
392438.0500,  -72, 0.0
392438.3100,  -74, 0.0
392438.5600,  -70, 0.0
392438.8000,  -68, 0.0
392439.0500,  -66, 0.0
392439.3000,  -70, 0.0
392439.5500,  -69, 0.0
392439.5600,  -67, 0.0
392439.5700,  -68, 0.0
392439.5900,  -68, 0.0
392439.8000,  -65, 0.0
392440.0500,  -61, 0.0
392440.0700,  -63, 0.0
392440.3100,  -60, 0.0
392440.5500,  -62, 0.0
392440.8000,  -60, 0.0
392441.0700,  -67, 0.0
392441.3300,  -65, 0.0
392441.5600,  -68, 0.0
392441.8100,  -67, 0.0
392442.0600,  -64, 0.0
392442.0700,  -65, 0.0
392442.1000,  -64, 0.0
392442.3300,  -64, 0.0
392442.5600,  -70, 0.0
392442.8100,  -73, 0.0
392443.0600,  -72, 0.0
392443.3100,  -69, 0.0
392443.5800,  -73, 0.0
392443.6200,  -72, 0.0
392443.8100,  -66, 0.0
392443.8300,  -67, 0.0
392443.8600,  -68, 0.0
392444.0600,  -68, 0.0
392444.3200,  -63, 0.0
392444.5600,  -64, 0.0
392444.5900,  -62, 0.0
392444.6000,  -65, 0.0
392444.8200,  -63, 0.0
392445.0600,  -62, 0.0
392445.3200,  -63, 0.0
392445.3300,  -63, 0.0
392445.5700,  -62, 0.0
392445.8200,  -60, 0.0
392446.0700,  -63, 0.0
392446.3200,  -63, 0.0
392446.5700,  -62, 0.0
392446.8300,  -66, 0.0
392447.0800,  -65, 0.0
392447.0900,  -66, 0.0
392447.1000,  -64, 0.0
392447.3300,  -65, 0.0
392447.3400,  -66, 0.0
392447.5900,  -61, 0.0
392447.8200,  -65, 0.0
392448.0900,  -66, 0.0
392448.1000,  -65, 0.0
392448.3200,  -74, 0.0
392448.5900,  -85, 0.0
392448.8500,  -75, 0.0
392449.0700,  -72, 0.0
392449.0800,  -69, 0.0
392449.3300,  -72, 0.0
392449.8300,  -73, 0.0
392450.0800,  -72, 0.0
392450.3300,  -72, 0.0
392450.5800,  -76, 0.0
392450.8300,  -77, 0.0
392451.0900,  -78, 0.0
392451.3300,  -81, 0.0
392451.5800,  -77, 0.0
392451.8300,  -76, 0.0
392452.0900,  -76, 0.0
392452.3400,  -74, 0.0
392452.5900,  -75, 0.0
392453.1300,  -74, 0.0
392453.1600,  -75, 0.0
392453.3400,  -74, 0.0
392453.6100,  -74, 0.0
392453.8300,  -75, 0.0
392454.0900,  -75, 0.0
392454.0910,  -90, 0.0
392454.1000,  -75, 0.0
392454.3400,  -72, 0.0
392454.6000,  -76, 0.0
392454.8400,  -75, 0.0
392455.0900,  -81, 0.0
392455.3400,  -75, 0.0
392455.5900,  -72, 0.0
392455.6000,  -73, 0.0
392455.6010,  -75, 0.0
392455.6100,  -73, 0.0
392455.8400,  -73, 0.0
392455.8500,  -78, 0.0
392456.0900,  -76, 0.0
392456.3500,  -71, 0.0
392456.6000,  -78, 0.0
392456.6010,  -72, 0.0
392456.8500,  -74, 0.0
392457.1200,  -72, 0.0
392457.3600,  -73, 0.0
392457.3700,  -72, 0.0
392457.6000,  -71, 0.0
392457.6600,  -70, 0.0
392457.8500,  -71, 0.0
392458.1000,  -71, 0.0
392458.1200,  -71, 0.0
392458.4100,  -71, 0.0
392458.6000,  -70, 0.0
392458.8500,  -72, 0.0
392459.1000,  -73, 0.0
392459.1400,  -73, 0.0
392459.3700,  -73, 0.0
392459.3710,  -75, 0.0
392459.6100,  -77, 0.0
392459.8600,  -75, 0.0
392460.1000,  -79, 0.0
392460.1400,  -77, 0.0
392460.3900,  -90, 0.0
392460.4400,  -81, 0.0
392460.8600,  -83, 0.0
392461.1000,  -89, 0.0
392461.1100,  -88, 0.0
392494.0500,  -55, 0.0
392494.0600,  -54, 0.0
392494.0700,  -54, 0.0
392494.0900,  -55, 0.0
392494.1000,  -56, 0.0
392494.2900,  -57, 0.0
392494.4500,  -59, 0.0
392494.6900,  -61, 0.0
392494.7000,  -60, 0.0
392494.9600,  -59, 0.0
392494.9800,  -58, 0.0
392495.1900,  -47, 0.0
392495.4500,  -42, 0.0
392495.7000,  -41, 0.0
392495.9600,  -58, 0.0
392495.9700,  -43, 0.0
392495.9800,  -42, 0.0
392496.2200,  -42, 0.0
392496.4800,  -43, 0.0
392496.4900,  -43, 0.0
392496.7000,  -47, 0.0
392496.9900,  -54, 0.0
392497.0100,  -53, 0.0
392497.0400,  -54, 0.0
392497.2000,  -50, 0.0
392497.4500,  -50, 0.0
392497.7000,  -53, 0.0
392498.2100,  -58, 0.0
392498.4600,  -59, 0.0
392498.7000,  -60, 0.0
393001.4600,  -59, 0.0
393001.4610,  -56, 0.0
393001.5500,  -57, 0.0
393001.8400,  -56, 0.0
393002.0500,  -54, 0.0
393002.3000,  -56, 0.0
393002.5500,  -54, 0.0
393002.8400,  -60, 0.0
393003.0500,  -54, 0.0
393003.3700,  -57, 0.0
393003.5900,  -56, 0.0
393003.6000,  -58, 0.0
393003.6100,  -58, 0.0
393003.6110,  -62, 0.0
393003.8000,  -53, 0.0
393004.1900,  -59, 0.0
393004.3100,  -55, 0.0
393004.5600,  -55, 0.0
393004.8100,  -58, 0.0
393005.0600,  -56, 0.0
393005.3100,  -60, 0.0
393005.5700,  -58, 0.0
393005.5900,  -58, 0.0
393005.6100,  -53, 0.0
393005.9200,  -56, 0.0
393006.0600,  -58, 0.0
393006.3100,  -57, 0.0
393006.5600,  -55, 0.0
393006.5700,  -55, 0.0
393006.5800,  -57, 0.0
393006.8100,  -55, 0.0
393006.8400,  -58, 0.0
393007.0600,  -56, 0.0
393007.3200,  -57, 0.0
393007.6000,  -58, 0.0
393007.8100,  -54, 0.0
393007.8200,  -57, 0.0
393008.1200,  -55, 0.0
393008.3200,  -56, 0.0
393008.5600,  -57, 0.0
393008.8400,  -55, 0.0
393009.0700,  -59, 0.0
393009.3200,  -58, 0.0
393009.6100,  -57, 0.0
393009.8500,  -58, 0.0
393010.1200,  -58, 0.0
393010.3200,  -56, 0.0
393010.6400,  -58, 0.0
393011.1600,  -57, 0.0
393011.3200,  -58, 0.0
393011.5800,  -56, 0.0
393012.0200,  -56, 0.0
393012.1600,  -55, 0.0
393012.1700,  -57, 0.0
393012.3300,  -55, 0.0
393012.5800,  -57, 0.0
393012.8400,  -56, 0.0
393013.0800,  -55, 0.0
393013.3900,  -58, 0.0
393013.5800,  -56, 0.0
393013.9000,  -55, 0.0
393014.1400,  -55, 0.0
393014.3300,  -59, 0.0
393014.3400,  -58, 0.0
393014.3600,  -57, 0.0
393014.6500,  -55, 0.0
393014.8400,  -56, 0.0
393015.0900,  -56, 0.0
393015.3300,  -56, 0.0
393015.3400,  -57, 0.0
393015.6200,  -58, 0.0
393015.8400,  -55, 0.0
393016.0900,  -56, 0.0
393016.3400,  -57, 0.0
393016.3500,  -59, 0.0
393016.5900,  -53, 0.0
393016.8400,  -55, 0.0
393017.1100,  -56, 0.0
393017.3400,  -55, 0.0
393017.5900,  -55, 0.0
393017.8500,  -55, 0.0
393018.2100,  -58, 0.0
393018.4000,  -55, 0.0
393018.6000,  -55, 0.0
393018.9100,  -57, 0.0
393019.0900,  -57, 0.0
393019.3400,  -56, 0.0
393019.6200,  -52, 0.0
393020.0000,  -53, 0.0
393020.1000,  -54, 0.0
393020.3500,  -55, 0.0
393020.6000,  -57, 0.0
393020.8500,  -55, 0.0
393021.1000,  -57, 0.0
393021.3500,  -55, 0.0
393021.6000,  -56, 0.0
393021.9200,  -55, 0.0
393022.2900,  -50, 0.0
393022.3500,  -53, 0.0
393022.8600,  -53, 0.0
393022.8610,  -55, 0.0
393022.8900,  -56, 0.0
393023.1100,  -57, 0.0
393023.3500,  -55, 0.0
393023.8000,  -56, 0.0
393023.8700,  -54, 0.0
393023.8800,  -53, 0.0
393024.1100,  -53, 0.0
393024.3600,  -55, 0.0
393024.6100,  -56, 0.0
393024.8600,  -53, 0.0
393025.1100,  -56, 0.0
393025.3600,  -57, 0.0
393025.6100,  -54, 0.0
393025.8600,  -56, 0.0
393026.1100,  -54, 0.0
393026.3600,  -54, 0.0
393026.6200,  -56, 0.0
393026.8700,  -57, 0.0
393027.1200,  -56, 0.0
393027.1300,  -56, 0.0
393027.1310,  -55, 0.0
393027.1500,  -58, 0.0
393027.3700,  -55, 0.0
393027.6200,  -56, 0.0
393027.8700,  -55, 0.0
393028.1200,  -56, 0.0
393028.3700,  -54, 0.0
393028.6300,  -55, 0.0
393028.8700,  -56, 0.0
393029.1200,  -54, 0.0
393029.1300,  -55, 0.0
393029.1400,  -54, 0.0
393029.3700,  -58, 0.0
393029.6200,  -56, 0.0
393029.8800,  -57, 0.0
393030.1300,  -54, 0.0
393030.3700,  -54, 0.0
393030.3800,  -53, 0.0
393030.3900,  -54, 0.0
393030.6300,  -58, 0.0
393030.8800,  -57, 0.0
393031.1300,  -58, 0.0
393031.3800,  -58, 0.0
393031.3900,  -59, 0.0
393031.4100,  -58, 0.0
393031.6300,  -57, 0.0
393031.8800,  -56, 0.0
393032.1300,  -57, 0.0
393032.3800,  -56, 0.0
393032.6400,  -56, 0.0
393032.8800,  -56, 0.0
393033.1300,  -56, 0.0
393033.4300,  -55, 0.0
393033.6300,  -55, 0.0
393033.8900,  -54, 0.0
393034.1400,  -53, 0.0
393034.4300,  -54, 0.0
393034.6400,  -53, 0.0
393034.8900,  -56, 0.0
393035.1400,  -53, 0.0
393035.3900,  -56, 0.0
393035.6500,  -55, 0.0
393035.8900,  -54, 0.0
393036.1400,  -56, 0.0
393036.3900,  -56, 0.0
393036.6500,  -58, 0.0
393036.6600,  -54, 0.0
393036.9000,  -56, 0.0
393037.1400,  -56, 0.0
393037.3900,  -54, 0.0
393037.6800,  -54, 0.0
393037.9000,  -54, 0.0
393038.1500,  -58, 0.0
393038.4000,  -57, 0.0
393038.6500,  -60, 0.0
393038.6700,  -57, 0.0
393038.9000,  -54, 0.0
393038.9100,  -56, 0.0
393038.9400,  -56, 0.0
393039.1500,  -57, 0.0
393039.4000,  -58, 0.0
393039.6500,  -55, 0.0
393039.9000,  -54, 0.0
393040.1500,  -59, 0.0
393040.4000,  -58, 0.0
393040.6500,  -57, 0.0
393040.9100,  -56, 0.0
393040.9400,  -57, 0.0
393041.1600,  -57, 0.0
393041.4100,  -54, 0.0
393041.6600,  -55, 0.0
393041.9000,  -54, 0.0
393042.1600,  -57, 0.0
393042.4000,  -54, 0.0
393042.6600,  -56, 0.0
393043.1600,  -55, 0.0
393043.1700,  -58, 0.0
393043.4100,  -53, 0.0
393043.6600,  -56, 0.0
393043.9200,  -54, 0.0
393044.1600,  -56, 0.0
393044.4100,  -56, 0.0
393044.6700,  -56, 0.0
393044.9200,  -56, 0.0
393045.1700,  -57, 0.0
393045.1800,  -55, 0.0
393045.2000,  -58, 0.0
393045.4200,  -57, 0.0
393045.6700,  -56, 0.0
393045.9200,  -56, 0.0
393046.1700,  -57, 0.0
393046.4200,  -59, 0.0
393046.4210,  -57, 0.0
393046.4400,  -59, 0.0
393046.6700,  -56, 0.0
393046.9200,  -57, 0.0
393047.1700,  -55, 0.0
393047.4200,  -57, 0.0
393047.4300,  -57, 0.0
393047.4400,  -56, 0.0
393047.6800,  -57, 0.0
393047.9200,  -56, 0.0
393048.1800,  -58, 0.0
393048.4200,  -56, 0.0
393048.4300,  -57, 0.0
393048.4400,  -56, 0.0
393048.6700,  -54, 0.0
393048.9200,  -57, 0.0
393049.1800,  -57, 0.0
393049.4300,  -55, 0.0
393049.6800,  -54, 0.0
393049.9300,  -56, 0.0
393050.1800,  -55, 0.0
393050.4400,  -55, 0.0
393050.6800,  -56, 0.0
393050.6900,  -56, 0.0
393050.7000,  -58, 0.0
393050.9400,  -55, 0.0
393051.1800,  -58, 0.0
393051.4400,  -57, 0.0
393051.7200,  -59, 0.0
393051.7400,  -58, 0.0
393051.9500,  -54, 0.0
393052.1900,  -55, 0.0
393052.4400,  -55, 0.0
393052.7000,  -55, 0.0
393052.9500,  -54, 0.0
393053.1900,  -56, 0.0
393053.4400,  -55, 0.0
393053.7000,  -55, 0.0
393053.9600,  -54, 0.0
393053.9610,  -53, 0.0
393054.1900,  -56, 0.0
393054.4400,  -53, 0.0
393054.7100,  -53, 0.0
393054.9500,  -55, 0.0
393055.1900,  -55, 0.0
393055.4400,  -57, 0.0
393055.7100,  -56, 0.0
393055.9600,  -56, 0.0
393056.1900,  -54, 0.0
393056.4400,  -54, 0.0
393056.7100,  -54, 0.0
393056.9600,  -55, 0.0
393057.2000,  -55, 0.0
393057.4500,  -57, 0.0
393057.7100,  -55, 0.0
393057.9600,  -56, 0.0
393058.2000,  -57, 0.0
393058.2100,  -57, 0.0
393058.2200,  -55, 0.0
393058.4500,  -57, 0.0
393058.7000,  -55, 0.0
393058.9600,  -54, 0.0
393059.2100,  -53, 0.0
393059.2110,  -54, 0.0
393059.4600,  -50, 0.0
393059.7100,  -41, 0.0
393059.9600,  -38, 0.0
393060.2000,  -37, 0.0
393060.4500,  -38, 0.0
393060.7100,  -41, 0.0
393060.9600,  -49, 0.0
393061.2100,  -50, 0.0
393061.4500,  -41, 0.0
393061.7100,  -47, 0.0
393061.9700,  -49, 0.0
393062.2100,  -44, 0.0
393062.2200,  -42, 0.0
393062.4700,  -42, 0.0
393062.7200,  -45, 0.0
393062.9700,  -50, 0.0
393063.2100,  -51, 0.0
393063.4700,  -53, 0.0
393063.7200,  -52, 0.0
393063.9600,  -53, 0.0
393064.2200,  -50, 0.0
393064.4700,  -50, 0.0
393064.7200,  -51, 0.0
393064.9600,  -51, 0.0
393065.2200,  -50, 0.0
393065.4700,  -52, 0.0
393065.7200,  -51, 0.0
393065.9900,  -51, 0.0
393066.2200,  -52, 0.0
393066.4800,  -55, 0.0
393066.7200,  -54, 0.0
393066.7300,  -56, 0.0
393066.7500,  -56, 0.0
393066.9700,  -56, 0.0
393067.2200,  -57, 0.0
393067.4700,  -58, 0.0
393067.7400,  -57, 0.0
393067.9700,  -60, 0.0
393068.2300,  -60, 0.0
