gps_sow,  rssi, ber
393099.31,  -64, 0.0
393099.56,  -66, 0.0
393099.81,  -66, 0.0
393100.06,  -70, 0.0
393100.32,  -69, 0.0
393100.56,  -69, 0.0
393100.83,  -69, 0.0
393101.07,  -69, 0.0
393101.31,  -68, 0.0
393101.56,  -68, 0.0
393101.82,  -69, 0.0
393101.86,  -70, 0.0
393102.07,  -71, 0.0
393102.32,  -78, 0.0
393102.57,  -79, 0.0
393102.82,  -74, 0.0
393103.07,  -72, 0.0
393103.32,  -72, 0.0
393103.57,  -62, 0.0
393103.84,  -62, 0.0
393104.07,  -64, 0.0
393104.32,  -63, 0.0
393104.57,  -62, 0.0
393104.82,  -66, 0.0
393105.07,  -65, 0.0
393105.32,  -67, 0.0
393105.58,  -64, 0.0
393105.83,  -65, 0.0
393106.08,  -65, 0.0
393106.33,  -64, 0.0
393106.58,  -64, 0.0
393106.83,  -61, 0.0
393107.08,  -59, 0.0
393107.34,  -60, 0.0
393107.58,  -64, 0.0
393107.84,  -64, 0.0
393108.08,  -61, 0.0
393108.33,  -60, 0.0
393108.58,  -63, 0.0
393108.84,  -64, 0.0
393109.09,  -61, 0.0
393109.34,  -63, 0.0
393109.59,  -63, 0.0
393109.84,  -65, 0.0
393110.09,  -64, 0.0
393110.35,  -62, 0.0
393110.59,  -57, 0.0
393110.84,  -54, 0.0
393111.09,  -54, 0.0
393111.34,  -54, 0.0
393111.59,  -55, 0.0
393111.84,  -53, 0.0
393112.09,  -53, 0.0
393112.34,  -53, 0.0
393112.6,  -52, 0.0
393112.6,  -51, 0.0
393112.85,  -53, 0.0
393113.1,  -52, 0.0
393113.35,  -52, 0.0
393113.6,  -54, 0.0
393113.85,  -53, 0.0
393113.86,  -53, 0.0
393114.1,  -54, 0.0
393114.35,  -52, 0.0
393114.6,  -53, 0.0
393114.85,  -54, 0.0
393115.11,  -53, 0.0
393115.35,  -51, 0.0
393115.61,  -52, 0.0
393115.86,  -51, 0.0
393116.1,  -56, 0.0
393116.35,  -52, 0.0
393116.6,  -57, 0.0
393116.87,  -53, 0.0
393116.9,  -52, 0.0
393117.11,  -54, 0.0
393117.36,  -57, 0.0
393117.61,  -60, 0.0
393117.86,  -59, 0.0
393118.13,  -60, 0.0
393118.14,  -59, 0.0
393118.36,  -59, 0.0
393118.61,  -60, 0.0
393118.87,  -62, 0.0
393119.11,  -63, 0.0
393119.36,  -64, 0.0
393119.61,  -63, 0.0
393119.86,  -69, 0.0
393120.12,  -73, 0.0
393120.37,  -71, 0.0
393120.61,  -70, 0.0
393120.87,  -67, 0.0
393121.11,  -67, 0.0
393121.37,  -64, 0.0
393121.37,  -66, 0.0
393121.38,  -63, 0.0
393121.39,  -64, 0.0
393121.62,  -60, 0.0
393121.86,  -61, 0.0
393122.17,  -60, 0.0
393122.38,  -58, 0.0
393122.39,  -58, 0.0
393122.39,  -57, 0.0
393122.4,  -55, 0.0
393122.62,  -56, 0.0
393122.87,  -55, 0.0
393123.12,  -54, 0.0
393123.37,  -52, 0.0
393123.62,  -53, 0.0
393123.87,  -58, 0.0
393124.12,  -53, 0.0
393124.38,  -57, 0.0
393124.63,  -55, 0.0
393124.88,  -55, 0.0
393125.12,  -59, 0.0
393125.38,  -59, 0.0
393125.65,  -61, 0.0
393125.88,  -62, 0.0
393126.14,  -63, 0.0
393126.38,  -63, 0.0
393126.63,  -64, 0.0
393126.64,  -63, 0.0
393126.66,  -62, 0.0
393126.88,  -66, 0.0
393126.89,  -66, 0.0
393127.14,  -65, 0.0
393127.45,  -66, 0.0
393127.68,  -69, 0.0
393127.88,  -71, 0.0
393128.13,  -71, 0.0
393128.39,  -69, 0.0
393128.64,  -67, 0.0
393128.67,  -68, 0.0
393128.89,  -67, 0.0
393129.13,  -66, 0.0
393129.39,  -67, 0.0
393129.64,  -65, 0.0
393129.9,  -63, 0.0
393129.91,  -63, 0.0
393129.92,  -64, 0.0
393129.92,  -64, 0.0
393130.14,  -62, 0.0
393130.39,  -63, 0.0
393130.64,  -62, 0.0
393130.89,  -66, 0.0
393131.14,  -62, 0.0
393131.39,  -64, 0.0
393131.65,  -61, 0.0
393131.9,  -59, 0.0
393132.14,  -56, 0.0
393132.4,  -59, 0.0
393132.65,  -63, 0.0
393132.92,  -66, 0.0
393132.95,  -68, 0.0
393133.15,  -64, 0.0
393133.16,  -64, 0.0
393133.16,  -67, 0.0
393133.17,  -65, 0.0
393133.4,  -62, 0.0
393133.65,  -62, 0.0
393133.9,  -60, 0.0
393134.15,  -62, 0.0
393134.4,  -63, 0.0
393134.65,  -64, 0.0
393134.9,  -61, 0.0
393135.17,  -63, 0.0
393135.18,  -63, 0.0
393135.2,  -62, 0.0
393135.41,  -62, 0.0
393135.66,  -62, 0.0
393135.91,  -59, 0.0
393136.15,  -62, 0.0
393136.41,  -60, 0.0
393136.66,  -63, 0.0
393136.91,  -64, 0.0
393137.41,  -69, 0.0
393137.66,  -60, 0.0
393137.91,  -57, 0.0
393138.16,  -56, 0.0
393138.42,  -54, 0.0
393138.43,  -56, 0.0
393138.44,  -55, 0.0
393138.66,  -55, 0.0
393138.92,  -62, 0.0
393139.17,  -67, 0.0
393139.41,  -51, 0.0
393139.74,  -47, 0.0
393139.92,  -47, 0.0
393140.17,  -66, 0.0
393140.42,  -62, 0.0
393140.67,  -53, 0.0
393140.92,  -42, 0.0
393141.17,  -47, 0.0
393141.47,  -52, 0.0
393141.67,  -50, 0.0
393141.92,  -54, 0.0
393142.17,  -52, 0.0
393142.43,  -50, 0.0
393142.68,  -52, 0.0
393142.68,  -52, 0.0
393142.93,  -51, 0.0
393142.94,  -54, 0.0
393143.17,  -56, 0.0
393143.42,  -52, 0.0
393143.68,  -55, 0.0
393143.93,  -54, 0.0
393144.18,  -53, 0.0
393144.43,  -52, 0.0
393144.68,  -55, 0.0
393144.93,  -53, 0.0
393144.94,  -55, 0.0
393145.18,  -53, 0.0
393145.43,  -54, 0.0
393145.68,  -54, 0.0
393145.94,  -59, 0.0
393146.18,  -62, 0.0
393146.44,  -61, 0.0
393146.69,  -61, 0.0
393146.94,  -56, 0.0
393147.19,  -59, 0.0
393147.44,  -62, 0.0
393147.68,  -63, 0.0
393147.95,  -61, 0.0
393147.97,  -62, 0.0
393147.98,  -62, 0.0
393148.18,  -62, 0.0
393148.44,  -60, 0.0
393148.69,  -56, 0.0
393148.94,  -60, 0.0
393149.19,  -65, 0.0
393149.2,  -63, 0.0
393149.21,  -63, 0.0
393149.44,  -64, 0.0
393149.69,  -62, 0.0
393149.94,  -63, 0.0
393150.19,  -61, 0.0
393150.44,  -64, 0.0
393150.69,  -62, 0.0
393150.95,  -65, 0.0
393151.19,  -64, 0.0
393151.45,  -66, 0.0
393151.7,  -64, 0.0
393151.95,  -64, 0.0
393152.27,  -63, 0.0
393152.46,  -61, 0.0
393152.7,  -63, 0.0
393152.96,  -61, 0.0
393153.2,  -65, 0.0
393153.45,  -64, 0.0
393153.71,  -63, 0.0
393153.96,  -65, 0.0
393154.21,  -63, 0.0
393154.45,  -66, 0.0
393154.7,  -65, 0.0
393154.95,  -64, 0.0
393155.21,  -65, 0.0
393155.47,  -64, 0.0
393155.49,  -64, 0.0
393155.71,  -65, 0.0
393155.96,  -66, 0.0
393156.21,  -68, 0.0
393156.46,  -68, 0.0
393156.71,  -64, 0.0
393156.96,  -62, 0.0
393157.21,  -63, 0.0
393157.46,  -62, 0.0
393157.71,  -62, 0.0
393157.96,  -65, 0.0
393158.21,  -71, 0.0
393158.47,  -60, 0.0
393158.72,  -64, 0.0
393158.97,  -73, 0.0
393159.22,  -70, 0.0
393159.47,  -64, 0.0
393159.72,  -63, 0.0
393159.97,  -62, 0.0
393160.22,  -66, 0.0
393160.5,  -69, 0.0
393160.73,  -61, 0.0
393160.98,  -62, 0.0
393160.99,  -62, 0.0
393161.0,  -63, 0.0
393161.22,  -64, 0.0
393161.47,  -65, 0.0
393161.72,  -63, 0.0
393161.97,  -65, 0.0
393162.23,  -70, 0.0
393162.48,  -65, 0.0
393162.72,  -63, 0.0
393162.98,  -59, 0.0
393163.23,  -58, 0.0
393163.48,  -60, 0.0
393163.75,  -63, 0.0
393163.98,  -58, 0.0
393164.23,  -57, 0.0
393164.23,  -56, 0.0
393164.25,  -58, 0.0
393164.48,  -57, 0.0
393164.73,  -59, 0.0
393164.98,  -56, 0.0
393165.24,  -57, 0.0
393165.48,  -59, 0.0
393165.73,  -62, 0.0
393165.99,  -58, 0.0
393166.25,  -64, 0.0
393166.49,  -71, 0.0
393166.74,  -67, 0.0
393166.99,  -70, 0.0
393167.24,  -62, 0.0
393167.25,  -63, 0.0
393167.27,  -64, 0.0
393167.49,  -70, 0.0
393167.76,  -65, 0.0
393167.99,  -70, 0.0
393168.25,  -71, 0.0
393168.49,  -70, 0.0
393168.5,  -69, 0.0
393168.53,  -74, 0.0
393168.74,  -74, 0.0
393169.01,  -71, 0.0
393169.24,  -61, 0.0
393169.5,  -62, 0.0
393169.75,  -56, 0.0
393169.99,  -61, 0.0
393170.25,  -60, 0.0
393170.5,  -59, 0.0
393170.52,  -60, 0.0
393170.54,  -56, 0.0
393170.75,  -61, 0.0
393171.0,  -55, 0.0
393171.25,  -57, 0.0
393171.5,  -63, 0.0
393171.75,  -63, 0.0
393172.0,  -63, 0.0
393172.25,  -65, 0.0
393172.55,  -63, 0.0
393172.56,  -66, 0.0
393172.75,  -60, 0.0
393173.01,  -60, 0.0
393173.26,  -67, 0.0
393173.51,  -72, 0.0
393173.76,  -68, 0.0
393174.01,  -69, 0.0
393174.26,  -63, 0.0
393174.51,  -64, 0.0
393174.76,  -73, 0.0
393174.78,  -68, 0.0
393175.02,  -75, 0.0
393175.26,  -79, 0.0
393175.51,  -72, 0.0
393176.02,  -69, 0.0
393176.26,  -71, 0.0
393176.51,  -73, 0.0
393176.77,  -71, 0.0
393177.01,  -70, 0.0
393177.26,  -72, 0.0
393177.52,  -71, 0.0
393177.77,  -78, 0.0
393177.78,  -78, 0.0
393178.02,  -68, 0.0
393178.27,  -70, 0.0
393178.52,  -66, 0.0
393178.77,  -72, 0.0
393179.05,  -78, 0.0
393179.27,  -70, 0.0
393179.52,  -68, 0.0
393179.78,  -69, 0.0
393180.03,  -72, 0.0
393180.27,  -73, 0.0
393180.53,  -70, 0.0
393180.78,  -63, 0.0
393181.03,  -62, 0.0
393181.27,  -71, 0.0
393181.28,  -70, 0.0
393181.3,  -72, 0.0
393181.31,  -76, 0.0
393181.52,  -62, 0.0
393181.78,  -57, 0.0
393182.03,  -60, 0.0
393182.29,  -60, 0.0
393182.3,  -59, 0.0
393182.53,  -61, 0.0
393182.78,  -58, 0.0
393183.03,  -61, 0.0
393183.28,  -60, 0.0
393183.29,  -58, 0.0
393183.31,  -55, 0.0
393183.31,  -61, 0.0
393183.53,  -59, 0.0
393183.78,  -60, 0.0
393184.03,  -61, 0.0
393184.29,  -60, 0.0
393184.53,  -60, 0.0
393184.54,  -61, 0.0
393184.78,  -58, 0.0
393185.04,  -62, 0.0
393185.29,  -64, 0.0
393185.55,  -74, 0.0
393185.57,  -71, 0.0
393185.79,  -69, 0.0
393186.04,  -74, 0.0
393186.29,  -74, 0.0
393186.55,  -71, 0.0
393186.79,  -70, 0.0
393187.04,  -74, 0.0
393187.3,  -69, 0.0
393187.54,  -69, 0.0
393187.8,  -69, 0.0
393188.04,  -68, 0.0
393188.3,  -73, 0.0
393188.55,  -65, 0.0
393188.8,  -66, 0.0
393189.06,  -68, 0.0
393189.3,  -69, 0.0
393189.55,  -69, 0.0
393189.8,  -71, 0.0
393189.84,  -71, 0.0
393190.05,  -66, 0.0
393190.3,  -64, 0.0
393190.55,  -64, 0.0
393191.06,  -65, 0.0
393191.31,  -64, 0.0
393191.57,  -63, 0.0
393191.81,  -66, 0.0
393192.06,  -65, 0.0
393192.06,  -67, 0.0
393192.07,  -66, 0.0
393192.31,  -69, 0.0
393192.56,  -72, 0.0
393192.87,  -69, 0.0
393193.05,  -71, 0.0
393193.31,  -73, 0.0
393193.56,  -69, 0.0
393193.81,  -66, 0.0
393194.05,  -62, 0.0
393194.31,  -63, 0.0
393194.56,  -62, 0.0
393194.81,  -63, 0.0
393195.07,  -64, 0.0
393195.08,  -61, 0.0
393195.08,  -64, 0.0
393195.31,  -61, 0.0
393195.56,  -63, 0.0
393195.81,  -62, 0.0
393196.08,  -62, 0.0
393196.32,  -62, 0.0
393196.57,  -61, 0.0
393196.82,  -62, 0.0
393197.07,  -61, 0.0
393197.48,  -64, 0.0
393197.48,  -65, 0.0
393197.49,  -62, 0.0
393197.5,  -64, 0.0
393197.51,  -66, 0.0
393197.57,  -70, 0.0
393197.83,  -67, 0.0
393198.07,  -64, 0.0
393198.32,  -63, 0.0
393198.57,  -59, 0.0
393198.82,  -63, 0.0
393199.08,  -73, 0.0
393199.32,  -70, 0.0
393199.57,  -63, 0.0
393199.59,  -63, 0.0
393199.6,  -63, 0.0
393199.82,  -67, 0.0
393200.08,  -68, 0.0
393200.33,  -76, 0.0
393200.58,  -69, 0.0
393200.59,  -68, 0.0
393200.83,  -70, 0.0
393201.1,  -79, 0.0
393201.58,  -80, 0.0
393201.83,  -77, 0.0
393202.08,  -82, 0.0
393202.33,  -81, 0.0
393202.58,  -81, 0.0
393202.83,  -72, 0.0
393203.09,  -72, 0.0
393203.34,  -69, 0.0
393203.59,  -65, 0.0
393203.83,  -63, 0.0
393204.09,  -69, 0.0
393204.34,  -80, 0.0
393204.59,  -82, 0.0
393204.84,  -78, 0.0
393204.85,  -77, 0.0
393205.09,  -70, 0.0
393205.34,  -68, 0.0
393205.59,  -72, 0.0
393205.84,  -68, 0.0
393205.86,  -71, 0.0
393206.1,  -69, 0.0
393206.34,  -68, 0.0
393206.59,  -68, 0.0
393206.84,  -70, 0.0
393207.1,  -72, 0.0
393207.34,  -70, 0.0
393207.6,  -68, 0.0
393207.85,  -69, 0.0
393208.1,  -71, 0.0
393208.11,  -71, 0.0
393208.12,  -71, 0.0
393208.35,  -73, 0.0
393208.6,  -69, 0.0
393208.85,  -65, 0.0
393209.1,  -70, 0.0
393209.35,  -68, 0.0
393209.6,  -71, 0.0
393209.85,  -70, 0.0
393210.1,  -68, 0.0
393210.36,  -68, 0.0
393210.61,  -78, 0.0
393210.85,  -70, 0.0
393211.1,  -63, 0.0
393211.36,  -62, 0.0
393211.37,  -63, 0.0
393211.37,  -63, 0.0
393211.61,  -63, 0.0
393211.86,  -67, 0.0
393212.12,  -63, 0.0
393212.16,  -63, 0.0
393212.36,  -64, 0.0
393212.61,  -64, 0.0
393212.86,  -64, 0.0
393213.11,  -65, 0.0
393213.36,  -64, 0.0
393213.37,  -65, 0.0
393213.38,  -63, 0.0
393213.61,  -64, 0.0
393213.86,  -64, 0.0
393214.11,  -62, 0.0
393214.37,  -66, 0.0
393214.38,  -65, 0.0
393214.4,  -63, 0.0
393214.62,  -63, 0.0
393214.87,  -62, 0.0
393215.15,  -61, 0.0
393215.36,  -59, 0.0
393215.62,  -63, 0.0
393215.63,  -62, 0.0
393215.86,  -65, 0.0
393216.11,  -61, 0.0
393216.37,  -61, 0.0
393216.62,  -65, 0.0
393216.63,  -63, 0.0
393216.65,  -65, 0.0
393216.87,  -65, 0.0
393217.12,  -60, 0.0
393217.37,  -61, 0.0
393217.63,  -63, 0.0
393217.64,  -62, 0.0
393217.66,  -62, 0.0
393217.87,  -65, 0.0
393218.13,  -65, 0.0
393218.37,  -59, 0.0
393218.69,  -65, 0.0
393218.88,  -52, 0.0
393219.13,  -52, 0.0
393219.37,  -47, 0.0
393219.65,  -50, 0.0
393219.88,  -49, 0.0
393220.13,  -52, 0.0
393220.38,  -51, 0.0
393220.63,  -55, 0.0
393220.88,  -57, 0.0
393221.13,  -60, 0.0
393221.38,  -63, 0.0
393221.63,  -63, 0.0
393221.88,  -61, 0.0
393221.92,  -61, 0.0
393222.14,  -66, 0.0
393222.39,  -63, 0.0
393222.63,  -61, 0.0
393222.9,  -62, 0.0
393222.93,  -67, 0.0
393223.14,  -64, 0.0
393223.14,  -65, 0.0
393223.15,  -62, 0.0
393223.39,  -67, 0.0
393223.64,  -72, 0.0
393223.94,  -67, 0.0
393224.14,  -61, 0.0
393224.39,  -61, 0.0
393224.64,  -63, 0.0
393224.89,  -72, 0.0
393225.14,  -64, 0.0
393225.17,  -64, 0.0
393225.19,  -64, 0.0
393225.4,  -63, 0.0
393225.64,  -62, 0.0
393225.9,  -65, 0.0
393226.14,  -60, 0.0
393226.15,  -60, 0.0
393226.4,  -62, 0.0
393226.65,  -69, 0.0
393226.9,  -61, 0.0
393227.15,  -60, 0.0
393227.4,  -65, 0.0
393227.65,  -67, 0.0
393227.9,  -68, 0.0
393228.15,  -63, 0.0
393228.4,  -69, 0.0
393228.65,  -69, 0.0
393228.9,  -66, 0.0
393229.17,  -64, 0.0
393229.4,  -62, 0.0
393229.43,  -63, 0.0
393229.66,  -67, 0.0
393229.91,  -64, 0.0
393230.15,  -63, 0.0
393230.4,  -63, 0.0
393230.41,  -64, 0.0
393230.66,  -71, 0.0
393230.91,  -78, 0.0
393231.41,  -78, 0.0
393231.66,  -72, 0.0
393231.91,  -74, 0.0
393232.17,  -79, 0.0
393232.41,  -78, 0.0
393232.67,  -77, 0.0
393232.91,  -84, 0.0
393233.17,  -79, 0.0
393233.42,  -75, 0.0
393233.66,  -62, 0.0
393233.92,  -79, 0.0
393234.17,  -75, 0.0
393234.42,  -65, 0.0
393234.68,  -61, 0.0
393234.91,  -71, 0.0
393235.18,  -62, 0.0
393235.42,  -60, 0.0
393235.67,  -61, 0.0
393235.92,  -60, 0.0
393236.17,  -64, 0.0
393236.42,  -61, 0.0
393236.68,  -65, 0.0
393236.92,  -73, 0.0
393236.95,  -71, 0.0
393237.17,  -69, 0.0
393237.43,  -80, 0.0
393237.44,  -84, 0.0
393237.67,  -71, 0.0
393237.93,  -70, 0.0
393238.19,  -67, 0.0
393238.43,  -65, 0.0
393238.68,  -72, 0.0
393238.93,  -62, 0.0
393239.18,  -62, 0.0
393239.18,  -61, 0.0
393239.43,  -60, 0.0
393239.68,  -62, 0.0
393239.93,  -62, 0.0
393240.18,  -62, 0.0
393240.44,  -63, 0.0
393240.69,  -65, 0.0
393240.94,  -63, 0.0
393241.19,  -65, 0.0
393241.44,  -67, 0.0
393241.68,  -66, 0.0
393241.94,  -70, 0.0
393242.19,  -75, 0.0
393242.19,  -76, 0.0
393242.44,  -77, 0.0
393242.69,  -67, 0.0
393242.94,  -69, 0.0
393243.19,  -72, 0.0
393243.44,  -67, 0.0
393243.45,  -66, 0.0
393243.45,  -67, 0.0
393243.69,  -63, 0.0
393243.94,  -68, 0.0
393244.19,  -70, 0.0
393244.44,  -74, 0.0
393244.69,  -74, 0.0
393244.94,  -70, 0.0
393245.2,  -72, 0.0
393245.45,  -68, 0.0
393245.69,  -69, 0.0
393245.94,  -71, 0.0
393246.19,  -65, 0.0
393246.45,  -70, 0.0
393246.7,  -69, 0.0
393246.95,  -69, 0.0
393247.2,  -63, 0.0
393247.47,  -66, 0.0
393247.7,  -66, 0.0
393247.71,  -64, 0.0
393247.95,  -64, 0.0
393248.2,  -65, 0.0
393248.45,  -66, 0.0
393248.7,  -73, 0.0
393248.72,  -72, 0.0
393248.73,  -71, 0.0
393248.74,  -74, 0.0
393248.95,  -68, 0.0
393249.21,  -63, 0.0
393249.46,  -61, 0.0
393249.71,  -62, 0.0
393249.74,  -62, 0.0
393249.77,  -62, 0.0
393249.96,  -62, 0.0
393250.21,  -67, 0.0
393250.46,  -67, 0.0
393250.71,  -64, 0.0
393250.96,  -63, 0.0
393251.21,  -73, 0.0
393251.46,  -71, 0.0
393251.71,  -74, 0.0
393251.96,  -60, 0.0
393251.97,  -59, 0.0
393251.98,  -57, 0.0
393251.99,  -59, 0.0
393252.0,  -62, 0.0
393252.23,  -61, 0.0
393252.46,  -63, 0.0
393252.71,  -61, 0.0
393252.99,  -53, 0.0
393253.23,  -52, 0.0
393253.47,  -53, 0.0
393253.72,  -59, 0.0
393253.97,  -61, 0.0
393253.99,  -61, 0.0
393254.02,  -61, 0.0
393254.23,  -66, 0.0
393254.47,  -75, 0.0
393254.72,  -64, 0.0
393254.98,  -65, 0.0
393255.23,  -64, 0.0
393255.47,  -64, 0.0
393255.72,  -63, 0.0
393255.97,  -68, 0.0
393256.22,  -83, 0.0
393256.26,  -77, 0.0
393256.27,  -76, 0.0
393256.48,  -79, 0.0
393256.73,  -81, 0.0
393256.97,  -74, 0.0
393257.26,  -74, 0.0
393257.27,  -75, 0.0
393257.48,  -74, 0.0
393257.73,  -71, 0.0
393257.98,  -70, 0.0
393258.51,  -72, 0.0
393258.52,  -73, 0.0
393258.73,  -73, 0.0
393258.98,  -74, 0.0
393259.28,  -70, 0.0
393259.48,  -68, 0.0
393259.73,  -68, 0.0
393259.98,  -68, 0.0
393260.24,  -67, 0.0
393260.5,  -68, 0.0
393260.51,  -69, 0.0
393260.74,  -67, 0.0
393260.99,  -62, 0.0
393261.24,  -63, 0.0
393261.52,  -64, 0.0
393261.74,  -63, 0.0
393261.99,  -62, 0.0
393262.25,  -64, 0.0
393262.49,  -61, 0.0
393262.74,  -65, 0.0
393262.99,  -65, 0.0
393263.24,  -63, 0.0
393263.49,  -64, 0.0
393263.74,  -68, 0.0
393264.02,  -64, 0.0
393264.25,  -70, 0.0
393264.5,  -70, 0.0
393264.75,  -68, 0.0
393264.8,  -75, 0.0
393265.02,  -75, 0.0
393265.24,  -76, 0.0
393265.5,  -73, 0.0
393265.75,  -69, 0.0
393266.01,  -68, 0.0
393266.25,  -65, 0.0
393266.5,  -77, 0.0
393266.76,  -76, 0.0
393267.03,  -63, 0.0
393267.25,  -64, 0.0
393267.5,  -60, 0.0
393267.77,  -62, 0.0
393268.01,  -62, 0.0
393268.02,  -61, 0.0
393268.25,  -62, 0.0
393268.51,  -60, 0.0
393268.75,  -61, 0.0
393269.02,  -61, 0.0
393269.03,  -66, 0.0
393269.05,  -64, 0.0
393269.25,  -70, 0.0
393269.51,  -67, 0.0
393269.76,  -69, 0.0
393270.02,  -67, 0.0
393270.28,  -61, 0.0
393270.52,  -63, 0.0
393270.76,  -63, 0.0
393271.03,  -65, 0.0
393271.26,  -60, 0.0
393271.52,  -70, 0.0
393271.77,  -69, 0.0
393272.02,  -66, 0.0
393272.29,  -65, 0.0
393272.51,  -64, 0.0
393272.76,  -63, 0.0
393273.02,  -61, 0.0
393273.26,  -63, 0.0
393273.29,  -65, 0.0
393273.52,  -65, 0.0
393273.77,  -60, 0.0
393274.03,  -62, 0.0
393274.27,  -60, 0.0
393274.52,  -60, 0.0
393274.53,  -59, 0.0
393274.54,  -59, 0.0
393274.78,  -57, 0.0
393275.02,  -60, 0.0
393275.31,  -60, 0.0
393275.52,  -64, 0.0
393275.77,  -59, 0.0
393276.02,  -53, 0.0
393276.28,  -52, 0.0
393276.53,  -52, 0.0
393276.77,  -50, 0.0
393277.03,  -53, 0.0
393277.28,  -54, 0.0
393277.53,  -50, 0.0
393277.78,  -49, 0.0
393278.03,  -49, 0.0
393278.28,  -52, 0.0
393278.53,  -53, 0.0
393278.78,  -51, 0.0
393279.03,  -52, 0.0
393279.28,  -54, 0.0
393279.53,  -59, 0.0
393279.78,  -58, 0.0
393279.79,  -58, 0.0
393280.03,  -62, 0.0
393280.28,  -61, 0.0
393280.58,  -72, 0.0
393280.83,  -82, 0.0
393281.05,  -73, 0.0
393281.29,  -63, 0.0
393281.54,  -62, 0.0
393281.8,  -64, 0.0
393281.84,  -62, 0.0
393282.04,  -62, 0.0
393282.29,  -58, 0.0
393282.54,  -55, 0.0
393282.8,  -55, 0.0
393283.04,  -58, 0.0
393283.29,  -58, 0.0
393283.55,  -63, 0.0
393283.8,  -62, 0.0
393284.05,  -61, 0.0
393284.29,  -61, 0.0
393284.55,  -62, 0.0
393284.8,  -65, 0.0
393285.3,  -63, 0.0
393285.55,  -63, 0.0
393285.8,  -63, 0.0
393286.09,  -61, 0.0
393286.3,  -65, 0.0
393286.55,  -63, 0.0
393286.8,  -68, 0.0
393287.05,  -68, 0.0
393287.31,  -62, 0.0
393287.56,  -64, 0.0
393287.81,  -66, 0.0
393288.05,  -72, 0.0
393288.3,  -69, 0.0
393288.56,  -76, 0.0
393288.56,  -77, 0.0
393288.81,  -78, 0.0
393289.06,  -74, 0.0
393289.31,  -76, 0.0
393289.57,  -78, 0.0
393289.82,  -75, 0.0
393290.06,  -79, 0.0
393290.31,  -80, 0.0
393290.56,  -72, 0.0
393290.59,  -77, 0.0
393290.82,  -74, 0.0
393291.07,  -73, 0.0
393291.31,  -72, 0.0
393291.57,  -71, 0.0
393291.57,  -73, 0.0
393291.82,  -82, 0.0
393292.07,  -81, 0.0
393292.32,  -77, 0.0
393292.61,  -72, 0.0
393292.82,  -84, 0.0
393293.07,  -80, 0.0
393293.32,  -82, 0.0
393293.57,  -73, 0.0
393293.82,  -70, 0.0
393294.07,  -69, 0.0
393294.32,  -64, 0.0
393294.58,  -67, 0.0
393294.83,  -65, 0.0
393294.86,  -65, 0.0
393295.09,  -62, 0.0
393295.32,  -61, 0.0
393295.58,  -62, 0.0
393295.83,  -62, 0.0
393295.86,  -62, 0.0
393296.08,  -61, 0.0
393296.33,  -64, 0.0
393296.58,  -64, 0.0
393296.83,  -64, 0.0
393297.08,  -67, 0.0
393297.33,  -73, 0.0
393297.58,  -72, 0.0
393297.86,  -70, 0.0
393297.88,  -72, 0.0
393298.08,  -73, 0.0
393298.33,  -79, 0.0
393298.58,  -78, 0.0
393298.84,  -80, 0.0
393299.08,  -74, 0.0
393299.09,  -73, 0.0
393299.14,  -71, 0.0
393299.33,  -78, 0.0
393299.59,  -79, 0.0
393299.85,  -83, 0.0
393300.09,  -76, 0.0
393300.34,  -79, 0.0
393300.61,  -84, 0.0
393301.15,  -84, 0.0
393301.35,  -87, 0.0
393301.6,  -86, 0.0
393302.09,  -74, 0.0
393302.34,  -77, 0.0
393302.59,  -72, 0.0
393302.84,  -74, 0.0
393303.34,  -68, 0.0
393303.35,  -70, 0.0
393303.6,  -65, 0.0
393303.87,  -66, 0.0
393304.17,  -71, 0.0
393304.36,  -67, 0.0
393304.37,  -71, 0.0
393304.38,  -68, 0.0
393304.6,  -72, 0.0
393304.85,  -74, 0.0
393305.1,  -73, 0.0
393305.35,  -76, 0.0
393305.39,  -74, 0.0
393305.61,  -80, 0.0
393305.86,  -69, 0.0
393306.11,  -66, 0.0
393306.35,  -62, 0.0
393306.61,  -64, 0.0
393306.62,  -62, 0.0
393306.86,  -67, 0.0
393307.1,  -59, 0.0
393307.42,  -55, 0.0
393307.61,  -56, 0.0
393307.86,  -55, 0.0
393308.12,  -57, 0.0
393308.36,  -60, 0.0
393308.61,  -60, 0.0
393308.86,  -62, 0.0
393309.11,  -62, 0.0
393309.36,  -63, 0.0
393309.63,  -56, 0.0
393309.65,  -58, 0.0
393309.67,  -59, 0.0
393309.86,  -58, 0.0
393310.12,  -58, 0.0
393310.36,  -56, 0.0
393310.61,  -54, 0.0
393310.86,  -53, 0.0
393310.87,  -54, 0.0
393311.13,  -57, 0.0
393311.37,  -59, 0.0
393311.62,  -61, 0.0
393311.86,  -67, 0.0
393311.88,  -67, 0.0
393312.13,  -75, 0.0
393312.37,  -73, 0.0
393312.63,  -67, 0.0
393312.92,  -63, 0.0
393313.12,  -67, 0.0
393313.37,  -64, 0.0
393313.62,  -64, 0.0
393313.88,  -62, 0.0
393314.12,  -61, 0.0
393314.14,  -63, 0.0
393314.37,  -60, 0.0
393314.63,  -62, 0.0
393314.89,  -61, 0.0
393315.13,  -62, 0.0
393315.38,  -61, 0.0
393315.63,  -62, 0.0
393315.88,  -61, 0.0
393316.16,  -60, 0.0
